"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"B3GNT7",1.10697994724549e-22,2.14496909993629,0.315,0.093,1.71902916007751e-18,"3","B3GNT7"
"FOSB1",2.89573509848705e-22,1.20577426722765,0.672,0.353,4.49678703444053e-18,"3","FOSB"
"DUSP11",3.81882262667521e-22,1.02183839337518,0.811,0.541,5.93024965696393e-18,"3","DUSP1"
"ICAM1",6.10240153206645e-20,2.14007928205042,0.202,0.043,9.47641933914599e-16,"3","ICAM1"
"GZMK1",1.56174821098586e-19,0.844813468696509,0.483,0.187,2.42523879683995e-15,"3","GZMK"
"GPR1831",2.0115089508107e-19,1.3187385469786,0.374,0.135,3.12367224971394e-15,"3","GPR183"
"SYK",3.9712111584205e-19,3.21034333753487,0.092,0.007,6.1668938079112e-15,"3","SYK"
"GSN",4.57439143411006e-19,2.06233451925728,0.193,0.041,7.10357245802952e-15,"3","GSN"
"SPTSSB",5.61909502377434e-19,4.34668598695239,0.076,0.003,8.72589266241917e-15,"3","SPTSSB"
"IGFBP4",6.62218840177778e-19,3.849032821846,0.097,0.008,1.02835963691207e-14,"3","IGFBP4"
"IL4I1",9.46969439392392e-19,3.20228677622798,0.109,0.012,1.47054884243245e-14,"3","IL4I1"
"MATK1",1.31446659713215e-18,1.16029401281527,0.5,0.234,2.04123517868651e-14,"3","MATK"
"TNFRSF181",2.76866577237395e-18,1.51694299607252,0.429,0.186,4.2994610779195e-14,"3","TNFRSF18"
"NR4A1",4.15365977117431e-18,1.32201329514691,0.391,0.15,6.45021825865659e-14,"3","NR4A1"
"HOXA7",9.66693036335224e-18,8.84849715265916,0.05,0,1.50117761612497e-13,"3","HOXA7"
"KDM6B1",1.34999329037737e-17,1.60526478861561,0.353,0.135,2.09640458062702e-13,"3","KDM6B"
"CYSLTR1",1.35222321656019e-17,2.37711890599285,0.101,0.01,2.09986743299632e-13,"3","CYSLTR1"
"DDIT41",1.5195036235128e-17,0.888811863779144,0.676,0.373,2.35963717695302e-13,"3","DDIT4"
"NCAM11",2.06763267550424e-17,2.63045291130901,0.122,0.017,3.21082678179054e-13,"3","NCAM1"
"CCL3",2.75950658562829e-16,2.69268312456592,0.286,0.102,4.28523777682217e-12,"3","CCL3"
"BCL11A",4.46182489651691e-16,4.83549613555596,0.05,0.001,6.92876788180111e-12,"3","BCL11A"
"NFKB1",7.95096269343891e-16,2.08790863177346,0.223,0.066,1.23470499666413e-11,"3","NFKB1"
"ZNF667-AS1",1.30060114716044e-15,2.95619814371956,0.092,0.01,2.01970352142545e-11,"3","ZNF667-AS1"
"ARL5B",1.51317174358785e-15,2.13680291337796,0.227,0.069,2.34980440061757e-11,"3","ARL5B"
"NR4A21",1.52879795835798e-15,0.976541166320308,0.718,0.462,2.3740703495341e-11,"3","NR4A2"
"IER2",1.65465952293149e-15,1.13486285855954,0.727,0.495,2.56952077316031e-11,"3","IER2"
"DUSP21",2.06087487942675e-15,0.733197709341123,0.731,0.453,3.2003326002618e-11,"3","DUSP2"
"MEF2C",5.61687398293276e-15,2.35364643890684,0.092,0.011,8.72244360809628e-11,"3","MEF2C"
"FOS1",6.73128146458378e-15,0.958587726574476,0.79,0.608,1.04530069863521e-10,"3","FOS"
"BAALC",1.18258943390819e-14,3.0713406162339,0.05,0.001,1.83644313191603e-10,"3","BAALC"
"TIPARP",2.10806507681214e-14,1.19500048068253,0.361,0.153,3.27361425778157e-10,"3","TIPARP"
"FAM43A",3.49017683284554e-14,1.57328299757295,0.231,0.075,5.41989560372584e-10,"3","FAM43A"
"GSTP11",4.63455690964712e-14,0.91722136256462,0.735,0.501,7.19700342499101e-10,"3","GSTP1"
"SPINK2",6.24991457184264e-14,2.25754084060068,0.151,0.036,9.70549233861444e-10,"3","SPINK2"
"SELL1",6.77727157108755e-14,1.51037927296131,0.21,0.063,1.05244250227419e-09,"3","SELL"
"TESC",7.8633861102526e-14,2.05271719872981,0.172,0.046,1.22110522906113e-09,"3","TESC"
"BHLHE40",1.26917386602936e-13,1.48413066173371,0.239,0.081,1.97090009655699e-09,"3","BHLHE40"
"BCO2",1.75316628991644e-13,3.05439147506953,0.088,0.012,2.72249193161124e-09,"3","BCO2"
"CXCL2",2.01637296762995e-13,4.02268314149455,0.063,0.005,3.13122558143255e-09,"3","CXCL2"
"ORAI2",3.19386473775602e-13,1.64160999055732,0.202,0.062,4.95975255126132e-09,"3","ORAI2"
"LINC00299",5.51470085551195e-13,3.13396662515825,0.067,0.006,8.56377895852451e-09,"3","LINC00299"
"CSF2",7.97458857330341e-13,2.83744417939297,0.071,0.008,1.23837385954829e-08,"3","CSF2"
"METTL15",9.14680529362696e-13,2.0895422385431,0.176,0.051,1.42040739404733e-08,"3","METTL15"
"SRGN1",9.28585278625792e-13,0.47915095688349,0.966,0.859,1.44200007917799e-08,"3","SRGN"
"ARL4A",1.05356739670576e-12,1.11538348444374,0.37,0.171,1.63608481034437e-08,"3","ARL4A"
"HLA-DRA1",1.21230542795178e-12,1.79758746854003,0.349,0.158,1.88258909906632e-08,"3","HLA-DRA"
"XBP1",1.59414187527171e-12,1.01178739501692,0.471,0.25,2.47554291810944e-08,"3","XBP1"
"CTSH",1.74133478937668e-12,2.43173283429348,0.092,0.014,2.70411879442305e-08,"3","CTSH"
"HOXA9",2.03267110466715e-12,4.14312132732575,0.05,0.003,3.15653495843762e-08,"3","HOXA9"
"SRSF21",2.53860595756362e-12,0.674878415106025,0.731,0.512,3.94220119150054e-08,"3","SRSF2"
"NFKBID",4.00889225267039e-12,1.43365579658118,0.181,0.054,6.22540877917185e-08,"3","NFKBID"
"TSC22D31",7.52970471392081e-12,0.772679326619993,0.702,0.494,1.16928784502476e-07,"3","TSC22D3"
"TOX2",8.96385143751997e-12,2.7910214593573,0.092,0.016,1.39199648973248e-07,"3","TOX2"
"MAP3K8",1.05284084742657e-11,1.23652480147702,0.345,0.161,1.63495655196872e-07,"3","MAP3K8"
"ITGAX",1.63460195937793e-11,2.1911530535581,0.071,0.009,2.53837338271798e-07,"3","ITGAX"
"PTGDR1",1.66260014238552e-11,1.58072488485737,0.185,0.059,2.58185176111047e-07,"3","PTGDR"
"GNLY1",2.43835685271512e-11,0.863331075754139,0.571,0.352,3.78652435658131e-07,"3","GNLY"
"EML41",2.98893683048314e-11,0.969586843949983,0.37,0.179,4.64152000405726e-07,"3","EML4"
"CEBPD",3.22103847666417e-11,1.63253284020826,0.223,0.085,5.00195065041178e-07,"3","CEBPD"
"PPP1R15A1",4.13713043071873e-11,0.874428920322278,0.534,0.323,6.42454984586311e-07,"3","PPP1R15A"
"TCF4",4.67954617694014e-11,2.70392291463461,0.067,0.008,7.26686725817035e-07,"3","TCF4"
"SWAP70",5.15469968972452e-11,3.15154446564186,0.055,0.005,8.00473314817321e-07,"3","SWAP70"
"NCOA7",5.16157233183163e-11,1.43372549384511,0.185,0.061,8.01540567410134e-07,"3","NCOA7"
"LY6E1",6.04842064386815e-11,0.619942331383561,0.592,0.356,9.39259241786285e-07,"3","LY6E"
"PPP1R9A",6.09240574041402e-11,7.85547594357732,0.029,0,9.46089687428893e-07,"3","PPP1R9A"
"HOXA10",6.47324901191408e-11,4.26216125839922,0.042,0.002,1.00523083906014e-06,"3","HOXA10"
"CD22",7.07240731092194e-11,3.32538443478683,0.042,0.002,1.09827413131307e-06,"3","CD22"
"IFNGR1",7.79299982855162e-11,1.25790638581004,0.261,0.106,1.21017494337578e-06,"3","IFNGR1"
"CD300LF",9.58722612375228e-11,5.19257580472821,0.038,0.001,1.48880034475749e-06,"3","CD300LF"
"LAT2",1.16518363284088e-10,0.937923881715368,0.324,0.149,1.8094136634386e-06,"3","LAT2"
"DLL1",1.1970349420997e-10,2.69946236717587,0.101,0.021,1.85887556158663e-06,"3","DLL1"
"MPG",2.64203226597463e-10,1.16072529826477,0.286,0.13,4.102811905832e-06,"3","MPG"
"LIF",2.6508933407437e-10,4.49263591441951,0.046,0.003,4.11657226884089e-06,"3","LIF"
"PAK1",4.73882409650086e-10,2.00288270504497,0.076,0.012,7.35891993945618e-06,"3","PAK1"
"CD691",4.96201690774735e-10,0.91136728264503,0.735,0.552,7.70551605604086e-06,"3","CD69"
"BEX2",5.75229759688197e-10,1.99312368671152,0.109,0.026,8.93274293819801e-06,"3","BEX2"
"CSRNP11",5.91748255894204e-10,0.880751981223184,0.403,0.219,9.1892586657811e-06,"3","CSRNP1"
"NFKBIE",6.01054708302053e-10,2.17551948647025,0.092,0.019,9.33377856522258e-06,"3","NFKBIE"
"FHL1",6.48175571914841e-10,3.74398280233587,0.05,0.005,1.00655184562656e-05,"3","FHL1"
"RORC",6.61029245672752e-10,2.13369247329899,0.042,0.003,1.02651231560522e-05,"3","RORC"
"SKIL1",7.47396255331921e-10,1.328421845557,0.261,0.114,1.16063164490494e-05,"3","SKIL"
"RALGAPA1",9.59420506595364e-10,1.251375410248,0.269,0.122,1.48988410469194e-05,"3","RALGAPA1"
"CD441",1.03446270050159e-09,0.700479216366255,0.521,0.312,1.60641712760892e-05,"3","CD44"
"DHRS3",1.33210804443805e-09,1.42037478484602,0.151,0.048,2.06863058220784e-05,"3","DHRS3"
"KRT10",1.34813913046016e-09,0.660766303690923,0.441,0.24,2.09352525569158e-05,"3","KRT10"
"HMGN31",1.70998382481299e-09,0.731675330941097,0.445,0.249,2.65543388155209e-05,"3","HMGN3"
"MYCBP21",1.83122726337777e-09,0.969516147602391,0.256,0.11,2.84371281729933e-05,"3","MYCBP2"
"TNFSF11",1.90491558211274e-09,4.71550024600922,0.034,0.001,2.95814340746287e-05,"3","TNFSF11"
"MCL11",1.91860965001337e-09,0.562980094099632,0.676,0.47,2.97940892550576e-05,"3","MCL1"
"PRAM1",2.02238541873768e-09,3.18324756715427,0.034,0.001,3.14056231675774e-05,"3","PRAM1"
"PCDH9",2.26099876499955e-09,5.55058194570345,0.029,0.001,3.5111049821678e-05,"3","PCDH9"
"BTG21",2.33116086110027e-09,0.819129250000393,0.634,0.456,3.62005970120261e-05,"3","BTG2"
"ATF41",2.72403957541916e-09,0.733395335145596,0.508,0.312,4.23016105666841e-05,"3","ATF4"
"BEX4",2.78306451416876e-09,1.23438536040525,0.164,0.056,4.32182088405267e-05,"3","BEX4"
"TOR1A",2.80128522843744e-09,1.51046920053945,0.181,0.066,4.35011583124051e-05,"3","TOR1A"
"CD79B",2.90522916795128e-09,1.4952890219315,0.126,0.036,4.51153037491155e-05,"3","CD79B"
"SETD5",4.23351827317648e-09,1.22209434841868,0.172,0.061,6.57423052641576e-05,"3","SETD5"
"LINC00892",4.49217029197432e-09,1.7120592733465,0.08,0.016,6.97589124640692e-05,"3","LINC00892"
"GNA15",4.50658694794227e-09,2.31373221774405,0.08,0.016,6.99827887145955e-05,"3","GNA15"
"CD38",4.75744183587398e-09,1.47478191960009,0.181,0.068,7.3878314269287e-05,"3","CD38"
"CD551",4.84384213148988e-09,0.957848744788175,0.357,0.188,7.52200244599063e-05,"3","CD55"
"GATA3",7.07807873818226e-09,0.875870098007826,0.248,0.11,0.000109915484725232,"3","GATA3"
"DHRS7B",7.21339073758305e-09,1.95031147987169,0.084,0.018,0.000112016744763927,"3","DHRS7B"
"KLRD11",7.71139431727356e-09,0.675330106057722,0.643,0.448,0.000119750242352941,"3","KLRD1"
"CLIC31",8.50368311082813e-09,0.935272554586803,0.349,0.186,0.00013205369502805,"3","CLIC3"
"ZFHX3",9.45789386316124e-09,4.12136507967037,0.038,0.003,0.000146871633801031,"3","ZFHX3"
"CD300A1",1.21717511899912e-08,1.18993213199012,0.176,0.066,0.000189015124229374,"3","CD300A"
"PAWR",1.2753088849928e-08,2.81188397566775,0.055,0.008,0.000198042716750532,"3","PAWR"
"PKIG",1.36261845898047e-08,1.75978311389256,0.05,0.006,0.000211601020495077,"3","PKIG"
"TXK",1.54108880789885e-08,0.95207751418153,0.202,0.081,0.000239315680978613,"3","TXK"
"PTP4A1",1.55653474685965e-08,1.68614944153692,0.151,0.053,0.000241714280839834,"3","PTP4A1"
"HSPE11",1.57884151127513e-08,0.611057444115093,0.727,0.529,0.000245178298285915,"3","HSPE1"
"NFKBIZ",1.64889688872476e-08,1.05639211839478,0.227,0.099,0.000256057197850069,"3","NFKBIZ"
"UNC93B1",1.73566791006943e-08,2.24686582324435,0.088,0.021,0.000269531869754682,"3","UNC93B1"
"JUNB1",1.84680993398149e-08,0.458054526327942,0.849,0.666,0.000286791114647986,"3","JUNB"
"TLE1",1.95070034127055e-08,2.0779433969522,0.092,0.023,0.000302924255995904,"3","TLE1"
"CCL4",2.06912799282717e-08,1.17568381350916,0.559,0.392,0.000321314886006132,"3","CCL4"
"BTG11",2.10647935363905e-08,0.35979641528534,0.933,0.793,0.000327115178826608,"3","BTG1"
"KLF4",2.86337535787314e-08,1.41214966555692,0.084,0.019,0.000444653559324119,"3","KLF4"
"LINC00884",3.29408314947241e-08,6.84690568395961,0.021,0,0.00051153817228157,"3","LINC00884"
"HOXA5",3.29409044730992e-08,7.48350607269437,0.021,0,0.000511539305562757,"3","HOXA5"
"DENND5B",3.29409044730992e-08,7.15079109326717,0.021,0,0.000511539305562757,"3","DENND5B"
"OPRL1",3.29409044730992e-08,7.15045242794989,0.021,0,0.000511539305562757,"3","OPRL1"
"BCAS1",3.71303420545247e-08,4.3939386181126,0.029,0.001,0.000576597081764715,"3","BCAS1"
"MAML3",4.83337139507794e-08,6.11772794422089,0.025,0.001,0.000750574243941653,"3","MAML3"
"LTC4S",5.62737729584903e-08,3.97230113654243,0.038,0.003,0.000873875420272395,"3","LTC4S"
"KDM5B",6.02459896485858e-08,1.70599101719233,0.113,0.034,0.000935559973252888,"3","KDM5B"
"MMP9",6.13825109843409e-08,3.15456291105768,0.038,0.003,0.00095320901307583,"3","MMP9"
"CASP3",6.32528457099543e-08,1.18384431397526,0.223,0.103,0.000982253441029881,"3","CASP3"
"NFE2L2",6.81376781764946e-08,0.845052368516825,0.382,0.226,0.00105811000440278,"3","NFE2L2"
"MBOAT7",7.06564125610605e-08,1.57992893929831,0.113,0.034,0.00109722343066071,"3","MBOAT7"
"COTL11",7.18482682164273e-08,0.763511833427784,0.576,0.398,0.0011157317571329,"3","COTL1"
"NKG71",7.35830335683944e-08,0.364951556704391,0.836,0.718,0.0011426709282836,"3","NKG7"
"SRGAP3",7.53881808071779e-08,1.97658270661078,0.097,0.026,0.00117070305975467,"3","SRGAP3"
"EIF3G1",7.71183427137498e-08,0.687585553454383,0.563,0.383,0.00119757074400182,"3","EIF3G"
"EGR1",7.83928146930313e-08,1.3505573865894,0.214,0.097,0.00121736201936808,"3","EGR1"
"HVCN1",8.92527538575489e-08,2.20267215537918,0.08,0.019,0.00138600601465388,"3","HVCN1"
"FGR1",9.26881493703058e-08,0.926390075288104,0.189,0.077,0.00143935427157148,"3","FGR"
"TCF71",9.55678822777373e-08,0.863617313776265,0.256,0.123,0.00148407364389098,"3","TCF7"
"MFGE8",9.98686996796685e-08,1.96638222399405,0.092,0.025,0.00155086103732557,"3","MFGE8"
"TIAM1",1.04779768975718e-07,2.15256582366643,0.059,0.01,0.00162712503242392,"3","TIAM1"
"DST",1.07054079059495e-07,2.63283687008517,0.042,0.005,0.0016624427937149,"3","DST"
"SFPQ1",1.16137062577211e-07,0.646785066955677,0.521,0.334,0.00180349244476151,"3","SFPQ"
"ITPR1",1.17915498752053e-07,1.76468739231274,0.097,0.027,0.00183110978012064,"3","ITPR1"
"CD741",1.20241070355625e-07,0.796761386473831,0.731,0.571,0.00186722358155249,"3","CD74"
"DNAJB61",1.20836245677439e-07,0.538531583376956,0.622,0.445,0.00187646605912495,"3","DNAJB6"
"LDB2",1.22003003625801e-07,1.83669169456693,0.055,0.009,0.00189458464330507,"3","LDB2"
"IER3",1.30711915022681e-07,1.96603900366543,0.134,0.048,0.00202982532838722,"3","IER3"
"TMIGD21",1.37950404335348e-07,0.618302870399451,0.399,0.231,0.00214223182892362,"3","TMIGD2"
"CTSW1",1.58966916141111e-07,0.555361379603451,0.613,0.41,0.00246859724075531,"3","CTSW"
"RGCC1",1.6544278251823e-07,0.487986506156441,0.55,0.372,0.00256916096972559,"3","RGCC"
"NXT1",1.69805067168002e-07,0.895890335185092,0.269,0.135,0.0026369028880519,"3","NXT1"
"PNP",1.74268656760954e-07,1.33160568994542,0.143,0.052,0.00270621797084086,"3","PNP"
"SGK1",1.77012859692362e-07,1.80657977130919,0.097,0.028,0.00274883269816268,"3","SGK1"
"ZNF3311",1.82676306593732e-07,0.674936973279133,0.605,0.424,0.00283678036509407,"3","ZNF331"
"SH2D1A1",1.9890009335174e-07,1.02221071090032,0.277,0.145,0.00308871954965917,"3","SH2D1A"
"RBMS1",2.05624247152629e-07,0.885051792711782,0.218,0.101,0.00319313893403318,"3","RBMS1"
"ITGB11",2.09346556225741e-07,1.02287029417178,0.239,0.117,0.00325094267162954,"3","ITGB1"
"SLA",2.11807143961533e-07,1.14845088652369,0.277,0.145,0.00328915313857864,"3","SLA"
"TSPO",2.29407486198355e-07,0.695554389366615,0.382,0.222,0.00356246885317426,"3","TSPO"
"CXCR41",2.38671074623809e-07,0.358202012861176,0.815,0.609,0.00370632311783313,"3","CXCR4"
"PDE7A",2.43214769696283e-07,1.04459814331774,0.218,0.101,0.00377688215861357,"3","PDE7A"
"HSH2D",2.58057046869517e-07,1.6709815846074,0.189,0.084,0.00400736788083673,"3","HSH2D"
"HERPUD11",2.95077160247486e-07,0.651419175926302,0.529,0.357,0.00458225322148321,"3","HERPUD1"
"JAG1",2.98256471678731e-07,2.90021632828806,0.038,0.004,0.00463162474869902,"3","JAG1"
"BST2",3.02887208250892e-07,0.625424030553932,0.445,0.276,0.0047035354569281,"3","BST2"
"MAGT1",3.08472639608172e-07,1.08090670449134,0.139,0.05,0.0047902716204753,"3","MAGT1"
"CAPG1",3.14295530068676e-07,0.446004047820575,0.424,0.248,0.00488069528643647,"3","CAPG"
"NFKB2",3.29457632411026e-07,1.07674491653927,0.185,0.079,0.00511614757371083,"3","NFKB2"
"PLAC81",3.30014354829031e-07,0.407159283686146,0.408,0.232,0.00512479291614002,"3","PLAC8"
"KANK3",3.50422172671383e-07,4.06673256362366,0.029,0.002,0.0054417059194139,"3","KANK3"
"TNFSF14",3.53902496417172e-07,1.09581972192863,0.235,0.115,0.00549575186686226,"3","TNFSF14"
"CD19",3.66749454721315e-07,3.19818735226614,0.029,0.002,0.0056952522823673,"3","CD19"
"TLN1",4.05573924903745e-07,1.13586221574117,0.265,0.139,0.00629815747983026,"3","TLN1"
"VPS37B",4.09183192763793e-07,0.664681494157539,0.433,0.271,0.00635420580042895,"3","VPS37B"
"AFF3",4.09454464856221e-07,2.37321090866028,0.042,0.006,0.00635841838475226,"3","AFF3"
"DIP2A",4.19856480990995e-07,1.47625097034331,0.122,0.042,0.00651995129330917,"3","DIP2A"
"IRF11",4.33640391151064e-07,0.836820282825818,0.508,0.352,0.00673400163418487,"3","IRF1"
"LY96",4.35027236178825e-07,1.64368387055074,0.05,0.008,0.00675553795062097,"3","LY96"
"GZMB1",4.51481190491138e-07,1.17772620731878,0.538,0.401,0.00701105140713688,"3","GZMB"
"SEC61B",4.62731425822816e-07,0.507881987206488,0.584,0.403,0.0071857563116025,"3","SEC61B"
"MAPK1",5.30702052918144e-07,0.759519265867329,0.252,0.128,0.00824127217976586,"3","MAPK1"
"LMNA1",5.59894500148848e-07,0.928881060899422,0.345,0.199,0.00869460169281146,"3","LMNA"
"AREG",5.78331696998625e-07,1.41652368175153,0.29,0.164,0.00898091292269165,"3","AREG"
"MPST",6.29740516684748e-07,0.722617260553481,0.21,0.097,0.00977924048359746,"3","MPST"
"NUTF2",6.40076001684735e-07,0.756886518738617,0.231,0.111,0.00993974023016224,"3","NUTF2"
"FCER2",6.99001871650838e-07,4.47318930165273,0.025,0.001,0.0108548000648659,"3","FCER2"
"DOCK7",7.12143454950226e-07,4.08978336809811,0.025,0.001,0.0110588757119221,"3","DOCK7"
"ZNF426",7.49035651122928e-07,1.43284653375188,0.088,0.025,0.011631774626288,"3","ZNF426"
"TIMM13",7.52742099225468e-07,0.707314350801818,0.265,0.134,0.0116893320588723,"3","TIMM13"
"HHEX",7.65627481178578e-07,1.37732586697801,0.071,0.017,0.0118894291552221,"3","HHEX"
"TFDP2",7.73517570274084e-07,0.895028320022461,0.214,0.1,0.0120119543487862,"3","TFDP2"
"JUND1",7.79283995886016e-07,0.534046274456587,0.521,0.337,0.0121015011721139,"3","JUND"
"NCF2",7.80777458177707e-07,7.31261589689219,0.017,0,0.0121246931480416,"3","NCF2"
"TBC1D9",7.80779197930491e-07,6.07062773724006,0.017,0,0.0121247201646626,"3","TBC1D9"
"SCRN1",8.22446966566661e-07,3.63397784831081,0.034,0.003,0.0127717789438137,"3","SCRN1"
"IL18",8.46721799961054e-07,2.27565918972133,0.034,0.003,0.0131487428315952,"3","IL18"
"SLC4A10",8.54965661352875e-07,2.56041701139316,0.034,0.003,0.0132767617551488,"3","SLC4A10"
"SNX10",9.05703213258379e-07,1.48274036823691,0.13,0.049,0.0140646651986894,"3","SNX10"
"PIK3R1",9.46332441675704e-07,0.754097197605276,0.353,0.209,0.014695596486782,"3","PIK3R1"
"PFKFB3",9.55273487252335e-07,1.04213927456297,0.244,0.125,0.0148344419835415,"3","PFKFB3"
"HCG18",9.71036217489061e-07,0.698663787482868,0.252,0.126,0.0150792214213876,"3","HCG18"
"ZNF667",1.07485556966606e-06,4.16057259992225,0.021,0.001,0.0166914321413442,"3","ZNF667"
"SLC9A7",1.08246230621941e-06,4.14458031065999,0.021,0.001,0.0168095571532813,"3","SLC9A7"
"SNCA",1.08246387603822e-06,3.36434401338064,0.021,0.001,0.0168095815309975,"3","SNCA"
"PLCB1",1.08246387603822e-06,4.32017418151922,0.021,0.001,0.0168095815309975,"3","PLCB1"
"AGPAT5",1.10323853225453e-06,1.42052347851189,0.088,0.026,0.0171321911673806,"3","AGPAT5"
"CD79A",1.16477911631357e-06,1.54319290329154,0.113,0.039,0.0180878548972334,"3","CD79A"
"CYCS1",1.19549899009029e-06,0.578261598315268,0.664,0.51,0.0185649038171122,"3","CYCS"
"EPB41L2",1.23940374360719e-06,2.56551585068898,0.042,0.006,0.019246700734476,"3","EPB41L2"
"MS4A1",1.31575491391907e-06,1.79598530597218,0.071,0.018,0.0204323580582492,"3","MS4A1"
"LMNB1",1.31879230150449e-06,1.17037669159928,0.16,0.067,0.0204795256500632,"3","LMNB1"
"NOTCH2",1.35098901306137e-06,1.62007804760303,0.071,0.018,0.02097950838383,"3","NOTCH2"
"HOTAIRM1",1.36346898416898e-06,1.31225743708493,0.122,0.044,0.0211733098551601,"3","HOTAIRM1"
"PTPN2",1.42087524726588e-06,0.848082600991146,0.261,0.137,0.0220647717147919,"3","PTPN2"
"HSP90AB11",1.42472207009544e-06,0.468067066668727,0.748,0.601,0.022124509026512,"3","HSP90AB1"
"ZSCAN18",1.43603613301246e-06,1.31220290974714,0.097,0.03,0.0223002051095505,"3","ZSCAN18"
"HIPK1",1.43901760818779e-06,1.05065522162281,0.164,0.07,0.0223465044375481,"3","HIPK1"
"CLNK",1.59713596940467e-06,2.24103549822501,0.055,0.011,0.0248019244688851,"3","CLNK"
"MGST2",1.70296034218818e-06,1.54201651821086,0.08,0.022,0.0264452711538402,"3","MGST2"
"IFRD11",1.83878478659704e-06,0.700164091196892,0.349,0.206,0.0285544889510655,"3","IFRD1"
"GPR65",1.84250101367645e-06,0.558072641892726,0.529,0.354,0.0286121982413816,"3","GPR65"
"SEC11A",1.89579459547605e-06,0.587833842389081,0.429,0.271,0.0294397942731476,"3","SEC11A"
"MAT2A",1.91798465233044e-06,0.788795284424976,0.273,0.148,0.0297843836660394,"3","MAT2A"
"CBX3",2.0888966513641e-06,0.643428215701968,0.307,0.173,0.0324384760990332,"3","CBX3"
"RAB32",2.20817682059248e-06,2.90203868599087,0.029,0.003,0.0342907778469807,"3","RAB32"
"HLA-DMB",2.43109096486123e-06,1.33551807751811,0.092,0.029,0.0377524115933301,"3","HLA-DMB"
"IFT57",2.87350469027706e-06,1.28408666995675,0.109,0.039,0.0446226543353124,"3","IFT57"
"GOLIM4",2.93890002156976e-06,1.71255407014016,0.097,0.032,0.0456381784349568,"3","GOLIM4"
"STX11",3.02016168364415e-06,1.19578719949752,0.181,0.084,0.0469000907853099,"3","STX11"
"ERGIC1",3.02853938847264e-06,1.13226430185572,0.126,0.048,0.0470301881635916,"3","ERGIC1"
"ARFGAP2",3.08076207318552e-06,0.810530038473751,0.218,0.107,0.047841154234498,"3","ARFGAP2"
"RNF141",3.17441073138034e-06,1.5601842671689,0.046,0.008,0.0492954242476053,"3","RNF141"
"KIR2DL4",7.56736247745053e-85,2.73650335644145,0.602,0.079,1.17513571912329e-80,"4","KIR2DL4"
"GPR15",1.4068770848109e-79,2.69879986328591,0.524,0.059,2.18473942500285e-75,"4","GPR15"
"LAYN",3.61710650466862e-64,3.5193562294687,0.398,0.042,5.6170046910999e-60,"4","LAYN"
"LDLRAD4",1.40595384698301e-55,1.88322775398857,0.707,0.182,2.18330572897992e-51,"4","LDLRAD4"
"KLRC3",3.60735390581722e-51,1.63657973829,0.555,0.109,5.60185988034357e-47,"4","KLRC3"
"DUSP4",2.46530353395236e-47,2.19891041266527,0.55,0.126,3.82836985787462e-43,"4","DUSP4"
"CLEC2D",2.76369976208676e-44,1.51752673373336,0.723,0.223,4.29174936054452e-40,"4","CLEC2D"
"ENTPD1",5.50241849716153e-43,2.15644468703498,0.429,0.081,8.54470568424214e-39,"4","ENTPD1"
"ITGA11",3.34823443321362e-42,1.73596781548093,0.503,0.11,5.19947325133743e-38,"4","ITGA1"
"SAMSN1",6.76356764108575e-40,1.36919304159369,0.864,0.367,1.05031441898421e-35,"4","SAMSN1"
"ADRB1",3.38154652448914e-39,3.69541257686802,0.173,0.009,5.25120359787918e-35,"4","ADRB1"
"TNFRSF9",5.22667866290233e-38,2.21380795408516,0.34,0.055,8.11650929562103e-34,"4","TNFRSF9"
"GEM",3.9945772557013e-36,1.86425532181798,0.393,0.078,6.20317902037855e-32,"4","GEM"
"ATP6V0C2",9.16175585870551e-35,1.42099361535276,0.634,0.196,1.42272906729838e-30,"4","ATP6V0C"
"GPR651",1.25657947075651e-34,1.3858296522598,0.785,0.327,1.95134226013779e-30,"4","GPR65"
"CREM1",1.47572921561547e-34,1.16324746575111,0.932,0.502,2.29165989892926e-30,"4","CREM"
"PTPN22",7.0289622221828e-34,1.57991004157527,0.613,0.201,1.09152754348277e-29,"4","PTPN22"
"FAM118A",9.34537504504337e-33,2.00109577324214,0.387,0.086,1.45124329074479e-28,"4","FAM118A"
"NR3C1",8.16419411062143e-32,1.48198135191792,0.55,0.168,1.2678177034384e-27,"4","NR3C1"
"SLC7A5",4.3078075662767e-30,1.86087720245942,0.403,0.098,6.68959436967109e-26,"4","SLC7A5"
"RGS1",9.36576645160978e-30,1.07451984968127,0.942,0.509,1.45440987227048e-25,"4","RGS1"
"LIMS1",9.41850713067357e-30,1.53066913553868,0.482,0.138,1.4625999723223e-25,"4","LIMS1"
"ITGAE",1.58500449237476e-29,1.48165201574815,0.476,0.134,2.46135347620877e-25,"4","ITGAE"
"G3BP2",1.9745963641163e-29,1.35025693871072,0.66,0.245,3.0663506938362e-25,"4","G3BP2"
"EEF1G1",6.17404549612695e-28,0.86371186075191,0.911,0.42,9.58767525093555e-24,"4","EEF1G"
"RAB3GAP1",8.81116760954426e-28,2.17175751583507,0.267,0.047,1.36828621808613e-23,"4","RAB3GAP1"
"SERPINB9",6.81359610603927e-27,1.64017287037359,0.471,0.142,1.05808333930684e-22,"4","SERPINB9"
