"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","SYMBOL","ENTREZID"
"4563","NBAS",3.61355767246409e-20,0.396163504100591,0.045,0.017,5.52368425812861e-16,"NBAS","51594"
"4564","NBEAL1",9.58524580409523e-16,-0.0380555668085902,0.432,0.347,1.465200673614e-11,"NBEAL1","65065"
"4565","NBEAL2",2.36886377566531e-96,2.13480091819843,0.098,0.016,3.621045167482e-92,"NBEAL2","23218"
"4566","NBL1",8.83111743901888e-27,0.143853277869406,0.494,0.374,1.34992461172843e-22,"NBL1","4681"
"4567","NBN",3.66243923079445e-34,0.471086954938582,0.059,0.018,5.5984046081924e-30,"NBN","4683"
"4568","NBPF10",5.19706639931719e-35,1.19827374917664,0.09,0.037,7.94423569799625e-31,"NBPF10","100132406"
"4569","NCALD",1.81150191845158e-07,1.20081770124853,0.021,0.01,0.00276906183254508,"NCALD","83988"
"4570","NCAPD2",2.0975697805637e-27,0.948800612598275,0.042,0.012,3.20634516656967e-23,"NCAPD2","9918"
"4571","NCAPD3",5.73262071884312e-33,2.21214322211392,0.033,0.005,8.76288403082359e-29,"NCAPD3","23310"
"4572","NCAPG",1.79298670418433e-25,2.33526474838395,0.02,0.002,2.74075947601616e-21,"NCAPG","64151"
"4573","NCAPG2",8.74712489942897e-27,1.6430677056832,0.02,0.002,1.33708551212671e-22,"NCAPG2","54892"
"4574","NCAPH",1.74477397071296e-30,2.61711294986324,0.02,0.001,2.66706149163184e-26,"NCAPH","23397"
"4575","NCAPH2",1.29443996790497e-21,0.460775542855881,0.074,0.036,1.97868093493954e-17,"NCAPH2","29781"
"4576","NCBP2",2.21257929383309e-34,0.244879355666664,0.163,0.088,3.38214870855326e-30,"NCBP2","22916"
"4577","NCDN",1.18012880257069e-10,2.01616602210091,0.011,0.002,1.80394488760955e-06,"NCDN","23154"
"4578","NCEH1",1.02182472825421e-16,0.387615033981726,0.072,0.038,1.56196127960938e-12,"NCEH1","57552"
"4579","NCF1",1.08341441396258e-10,1.41435863428608,0.016,0.005,1.6561072731832e-06,"NCF1","653361"
"4580","NCF4",8.1435777345597e-15,0.384741906909294,0.026,0.008,1.2448272925048e-10,"NCF4","4689"
"4581","NCK2",2.87491060143642e-07,-0.0827551537299853,0.076,0.053,0.00439458834535572,"NCK2","8440"
"4582","NCKAP1",1.08319444692435e-59,0.625557129835706,0.158,0.066,1.65577103156857e-55,"NCKAP1","10787"
"4583","NCL",8.84391138677951e-97,0.581408875904865,0.288,0.133,1.35188029458312e-92,"NCL","4691"
"4584","NCLN",1.54561578646841e-58,0.60172574224656,0.154,0.065,2.36262829119561e-54,"NCLN","56926"
"4585","NCMAP",2.2301994187227e-11,3.57826031562619,0.009,0.001,3.40908283145952e-07,"NCMAP","400746"
"4586","NCOA1",4.1433823567425e-33,0.860329151306181,0.083,0.034,6.33357427051659e-29,"NCOA1","8648"
"4587","NCOA2",1.20028436625155e-15,0.832395845017328,0.06,0.031,1.83475468225213e-11,"NCOA2","10499"
"4588","NCOA3",4.14684554029663e-21,0.736896542302094,0.052,0.021,6.33886809289742e-17,"NCOA3","8202"
"4589","NCOA4",5.09586070611643e-10,-0.177775584050259,0.184,0.137,7.78953267536958e-06,"NCOA4","8031"
"4590","NCOA5",2.93197510001675e-08,0.167482699934832,0.04,0.023,0.000448181713788561,"NCOA5","57727"
"4591","NCOA6",3.10248645059063e-11,0.286116227655992,0.061,0.035,4.74246078837284e-07,"NCOA6","23054"
"4592","NCOA7",1.62811289443116e-147,1.57692112143605,0.2,0.052,2.48873337042748e-143,"NCOA7","135112"
"4593","NCOR1",5.07477606139334e-57,0.262937322286435,0.355,0.216,7.75730268744585e-53,"NCOR1","9611"
"4594","NCOR2",5.44754968784601e-22,0.39353269135456,0.101,0.055,8.32712445284141e-18,"NCOR2","9612"
"4595","NCR3LG1",5.09563457994229e-22,1.39665306068039,0.027,0.006,7.78918701889978e-18,"NCR3LG1","374383"
"4596","NCS1",1.94551933383825e-08,3.08537860813782,0.005,0,0.000297392085370514,"NCS1","23413"
"4597","NCSTN",4.90133602829862e-20,0.216462512247407,0.15,0.093,7.49218225285727e-16,"NCSTN","23385"
"4598","NDC1",1.21946969042015e-57,1.13482853849451,0.057,0.009,1.86408136877624e-53,"NDC1","55706"
"4599","NDC80",1.96754457555558e-22,1.32136185599816,0.022,0.004,3.00758863819426e-18,"NDC80","10403"
"4600","NDE1",1.07443639115498e-25,1.40838932358111,0.038,0.01,1.6423834675195e-21,"NDE1","54820"
"4601","NDEL1",6.89839031871002e-29,0.275574705578131,0.094,0.043,1.05448794411801e-24,"NDEL1","81565"
"4602","NDFIP1",2.00025879826882e-40,0.173295012058476,0.276,0.168,3.05759559903371e-36,"NDFIP1","80762"
"4603","NDFIP2",2.87165710153999e-26,0.172282195876024,0.299,0.207,4.38961504541404e-22,"NDFIP2","54602"
"4604","NDNF",1.73649539874694e-09,2.7914124529969,0.007,0.001,2.65440686652457e-05,"NDNF","79625"
"4605","NDRG1",6.46442884743416e-20,-0.725390869527855,0.326,0.372,9.88152593618786e-16,"NDRG1","10397"
"4606","NDRG2",1.37767534027902e-09,-0.560036227148278,0.17,0.123,2.10591452515051e-05,"NDRG2","57447"
"4607","NDRG3",2.33619996319619e-08,-0.196872382408679,0.05,0.03,0.000357111526374169,"NDRG3","57446"
"4608","NDUFA1",7.00440844092387e-19,-0.39276546499233,0.699,0.675,1.07069387427962e-14,"NDUFA1","4694"
"4609","NDUFA3",1.1279879011268e-12,-0.169062786550096,0.47,0.37,1.72424230566242e-08,"NDUFA3","4696"
"4610","NDUFA4",3.62718153032208e-24,0.126227563722959,0.583,0.476,5.54450968725033e-20,"NDUFA4","4697"
"4611","NDUFA5",6.15981802432777e-09,-0.258676464499117,0.288,0.225,9.41589783198744e-05,"NDUFA5","4698"
"4612","NDUFA9",5.63604101271199e-17,-0.357318146713455,0.312,0.229,8.61525229203155e-13,"NDUFA9","4704"
"4613","NDUFAF1",5.97484705769386e-12,-0.351708429437148,0.074,0.045,9.13315121239084e-08,"NDUFAF1","51103"
"4614","NDUFAF2",1.21323302661622e-62,0.0172606684262218,0.138,0.051,1.85454800448556e-58,"NDUFAF2","91942"
"4615","NDUFAF3",1.47849976396504e-20,-0.0618482531668135,0.322,0.234,2.26003473919696e-16,"NDUFAF3","25915"
"4616","NDUFAF4",9.82707471132536e-23,-0.0709441420225946,0.127,0.072,1.50216664037319e-18,"NDUFAF4","29078"
"4617","NDUFAF5",2.6519308959489e-08,-0.366782755843903,0.042,0.024,0.000405374156754748,"NDUFAF5","79133"
"4618","NDUFB10",8.13117547884226e-14,-0.657778084194243,0.523,0.511,1.24293148369583e-09,"NDUFB10","4716"
"4619","NDUFB5",1.55435872538965e-16,-0.337657132453679,0.322,0.236,2.37599274763062e-12,"NDUFB5","4711"
"4620","NDUFB6",1.57553022925432e-10,-0.33184846904831,0.334,0.262,2.40835550843816e-06,"NDUFB6","4712"
"4621","NDUFC2",4.32217308222416e-12,-0.227994134419303,0.469,0.381,6.60687377348785e-08,"NDUFC2","4718"
"4622","NDUFS1",6.22071985330101e-09,-0.3823336603953,0.162,0.121,9.50899236775593e-05,"NDUFS1","4719"
"4623","NDUFS5",1.17165571367116e-22,0.0772735281740662,0.556,0.447,1.79099292391773e-18,"NDUFS5","4725"
"4624","NDUFS6",3.26920677871962e-07,-0.123782106378526,0.522,0.444,0.0049973094819508,"NDUFS6","4726"
"4625","NDUFS8",6.88347157402492e-15,-0.162243061688048,0.389,0.304,1.05220746480545e-10,"NDUFS8","4728"
"4626","NDUFV3",1.58130936579549e-35,0.196843154174513,0.243,0.147,2.41718949655498e-31,"NDUFV3","4731"
"4627","NEAT1",1.50786105545362e-33,0.39083555503422,0.7,0.568,2.3049164093664e-29,"NEAT1","283131"
"4628","NEBL",2.24498682267081e-78,1.90963023189326,0.078,0.012,3.4316868571346e-74,"NEBL","10529"
"4629","NECAP1",1.37278293376144e-16,0.2065613740071,0.065,0.033,2.09843599254774e-12,"NECAP1","25977"
"4630","NECAP2",2.10276325459972e-19,0.276972513678446,0.124,0.074,3.21428391098113e-15,"NECAP2","55707"
"4631","NEDD1",3.6762442106355e-15,0.116064336574429,0.024,0.007,5.61950690037742e-11,"NEDD1","121441"
"4632","NEDD4",5.4712587632636e-18,1.71612716175431,0.015,0.002,8.36336614552474e-14,"NEDD4","4734"
"4633","NEDD4L",7.45425914913741e-16,0.29934227863377,0.161,0.109,1.13945805353714e-11,"NEDD4L","23327"
"4634","NEDD8",9.23788514565153e-22,-0.0217034145428112,0.491,0.385,1.41210312336429e-17,"NEDD8","4738"
"4635","NEDD9",3.36893000732541e-37,0.714993214543131,0.176,0.096,5.14974640919762e-33,"NEDD9","4739"
"4636","NEIL2",1.6264640402959e-20,1.22266581073485,0.025,0.005,2.48621293199631e-16,"NEIL2","252969"
"4637","NEIL3",2.99747689189568e-10,5.72797323370129,0.005,0,4.58194317695173e-06,"NEIL3","55247"
"4638","NEK1",7.5537557944275e-15,0.785884451075188,0.026,0.008,1.15466711073619e-10,"NEK1","4750"
"4639","NEK2",3.09979732078807e-32,1.74115351349758,0.028,0.004,4.73835018455665e-28,"NEK2","4751"
"4640","NEK4",3.43696288779502e-16,1.45788932140833,0.029,0.009,5.25374147028347e-12,"NEK4","6787"
"4641","NEK6",1.89569548542761e-61,1.34057137401143,0.074,0.016,2.89776011902464e-57,"NEK6","10783"
"4642","NEK7",1.08407105540214e-21,0.855294526131768,0.061,0.026,1.65711101528771e-17,"NEK7","140609"
"4643","NEK9",1.91304928531719e-09,0.46819331138893,0.035,0.018,2.92428713753585e-05,"NEK9","91754"
"4644","NELFA",1.12321823144487e-12,-0.0841234240003117,0.067,0.038,1.71695138858663e-08,"NELFA","7469"
"4645","NELFB",4.39913812717442e-17,0.24878205884861,0.106,0.063,6.72452254119881e-13,"NELFB","25920"
"4646","NELFCD",2.39110552686259e-24,-0.356080512529141,0.085,0.04,3.65504390836215e-20,"NELFCD","51497"
"4647","NELFE",2.65573856011619e-12,-0.13390089131365,0.219,0.162,4.05956196299361e-08,"NELFE","7936"
"4648","NEMF",1.90916643884968e-40,0.259715506320211,0.162,0.082,2.91835181842563e-36,"NEMF","9147"
"4649","NENF",8.00442279207919e-124,0.637466037093474,0.305,0.129,1.22355606799723e-119,"NENF","29937"
"4650","NEO1",5.19191016035423e-61,1.00960974436571,0.147,0.059,7.93635387111747e-57,"NEO1","4756"
"4651","NET1",9.97676582481955e-47,0.335615206786028,0.309,0.192,1.52504842398192e-42,"NET1","10276"
"4652","NETO2",1.2402535692743e-09,-0.969316134518067,0.021,0.041,1.8958516059927e-05,"NETO2","81831"
"4653","NEU1",2.23773709945558e-19,-1.05001508190177,0.111,0.165,3.4206049302278e-15,"NEU1","4758"
"4654","NEXN",4.08673185500749e-07,1.74723300149428,0.005,0,0.00624697831356444,"NEXN","91624"
"4655","NF1",5.27436027290007e-22,0.545670563279715,0.103,0.056,8.06238711315505e-18,"NF1","4763"
"4656","NF2",6.23613671990041e-34,1.20587045381978,0.052,0.014,9.53255859003977e-30,"NF2","4771"
"4657","NFAT5",3.5104424189744e-13,0.88194950458912,0.05,0.025,5.36606228164427e-09,"NFAT5","10725"
"4658","NFATC1",2.43976360164648e-06,2.61512067871192,0.004,0,0.0372942264147681,"NFATC1","4772"
"4659","NFATC2",3.16517560095988e-08,0.690077291972494,0.011,0.003,0.000483828742362728,"NFATC2","4773"
"4660","NFATC2IP",1.45153153990714e-45,0.755413199480793,0.138,0.062,2.21881111190205e-41,"NFATC2IP","84901"
"4661","NFATC3",1.72180673480682e-14,0.641210664730798,0.028,0.01,2.6319537748257e-10,"NFATC3","4775"
"4662","NFATC4",1.68770186701564e-07,1.67577052557008,0.006,0.001,0.00257982107392011,"NFATC4","4776"
"4663","NFE2L1",1.69617692204006e-29,0.388983173836787,0.216,0.136,2.59277604303043e-25,"NFE2L1","4779"
"4664","NFE2L2",1.78764635713238e-35,-0.0311852756900579,0.233,0.14,2.73259622151255e-31,"NFE2L2","4780"
"4665","NFE2L3",7.23517212757415e-79,2.45495950589779,0.069,0.009,1.10596841142099e-74,"NFE2L3","9603"
"4666","NFIA",5.09147768263644e-61,0.963931310976859,0.113,0.037,7.78283278567806e-57,"NFIA","4774"
"4667","NFIB",1.49556485178696e-81,1.46699118930378,0.136,0.042,2.28612043244155e-77,"NFIB","4781"
"4668","NFIC",1.2924066574347e-82,1.26323272336253,0.096,0.019,1.97557281655469e-78,"NFIC","4782"
"4669","NFIX",6.24546052872748e-55,1.29194573273047,0.068,0.015,9.54681096421282e-51,"NFIX","4784"
"4670","NFKB1",6.54228827767572e-41,0.847439847958087,0.117,0.052,1.00005418612551e-36,"NFKB1","4790"
"4671","NFKB2",4.41057356156654e-27,0.733186772409213,0.072,0.03,6.74200274621061e-23,"NFKB2","4791"
"4672","NFKBIA",9.8231866112811e-37,0.422434461379035,0.405,0.291,1.50157230540043e-32,"NFKBIA","4792"
"4673","NFKBIB",1.19254951635001e-13,-0.0739214614542285,0.103,0.065,1.82293119069262e-09,"NFKBIB","4793"
"4674","NFKBIE",6.35396307976204e-08,0.182737484989648,0.043,0.025,0.000971266796372425,"NFKBIE","4794"
"4675","NFKBIL1",2.62673456997182e-06,0.1544714969543,0.064,0.044,0.0401522646365892,"NFKBIL1","4795"
"4676","NFKBIZ",1.48057536963925e-156,1.47872888333751,0.305,0.115,2.26320751003055e-152,"NFKBIZ","64332"
"4677","NFRKB",8.00191490533932e-08,0.196463866384897,0.032,0.017,0.00122317271243017,"NFRKB","4798"
"4678","NFU1",4.42709173630755e-32,-0.0201225340846445,0.156,0.084,6.76725242811973e-28,"NFU1","27247"
"4679","NFX1",1.14518811124309e-09,0.114557352099284,0.067,0.042,1.75053454684618e-05,"NFX1","4799"
"4680","NFXL1",1.01811148017768e-13,0.750484012688417,0.017,0.004,1.5562852085996e-09,"NFXL1","152518"
"4681","NFYA",2.3972425304928e-16,1.7866435359767,0.028,0.009,3.6644249321113e-12,"NFYA","4800"
"4682","NFYB",2.15917003984026e-24,0.194525854944053,0.069,0.029,3.30050732289982e-20,"NFYB","4801"
"4683","NFYC",6.80083655397977e-08,-0.253668602499412,0.083,0.057,0.00103957587564135,"NFYC","4802"
"4684","NGDN",1.81774979610911e-18,0.00455985052160757,0.097,0.054,2.77861233833239e-14,"NGDN","25983"
"4685","NGLY1",1.17331260947696e-23,0.310073930125849,0.089,0.044,1.79352565484648e-19,"NGLY1","55768"
"4686","NHEJ1",3.86422854952456e-18,-2.50249012997599,0.007,0.03,5.90685976080324e-14,"NHEJ1","79840"
"4687","NHLRC1",3.25673194507196e-06,0.0651627496753644,0.008,0.002,0.04978240451237,"NHLRC1","378884"
"4688","NHLRC2",2.16217961751234e-12,0.703026621004305,0.026,0.01,3.30510776332936e-08,"NHLRC2","374354"
"4689","NHLRC3",5.46531345702066e-25,0.518490612952023,0.085,0.041,8.35427815040178e-21,"NHLRC3","387921"
"4690","NHP2",6.68004778824299e-65,0.38756829126086,0.268,0.144,1.02111210491082e-60,"NHP2","55651"
"4691","NHS",1.1555691195343e-12,3.27939965551935,0.01,0.001,1.76640295612013e-08,"NHS","4810"
"4692","NHSL1",1.80191112777061e-25,0.718452563886484,0.136,0.079,2.75440134991015e-21,"NHSL1","57224"
"4693","NID2",2.18313102245918e-12,0.838142643263131,0.021,0.007,3.33713408093111e-08,"NID2","22795"
"4694","NIN",5.90453065969518e-08,0.658111740989951,0.026,0.012,0.000902566556641005,"NIN","51199"
"4695","NINJ1",1.18085264843773e-23,0.712627582190144,0.072,0.032,1.80505135840192e-19,"NINJ1","4814"
"4696","NINJ2",6.20352683929847e-09,-0.220570472697593,0.017,0.006,9.48271112655164e-05,"NINJ2","4815"
"4697","NIP7",2.18544589184127e-23,0.0259008493352049,0.092,0.046,3.34067259026856e-19,"NIP7","51388"
"4698","NIPA1",1.73360584438296e-08,0.261197771260206,0.033,0.017,0.000264998989372379,"NIPA1","123606"
"4699","NIPA2",3.35987490152648e-14,-0.0611955165905258,0.153,0.105,5.13590477447338e-10,"NIPA2","81614"
"4700","NIPAL1",2.18951186067456e-09,0.152236262756015,0.096,0.066,3.34688783022713e-05,"NIPAL1","152519"
"4701","NIPAL2",3.61964944771902e-14,0.14845751554979,0.066,0.036,5.53299614578329e-10,"NIPAL2","79815"
"4702","NIPBL",1.57966185259781e-35,0.400580636074132,0.128,0.062,2.414671107881e-31,"NIPBL","25836"
"4703","NIPSNAP1",1.30326845341289e-24,-0.223884523925018,0.062,0.025,1.99217615788694e-20,"NIPSNAP1","8508"
"4704","NISCH",1.65371465918011e-18,0.547125481719172,0.066,0.032,2.52786822802271e-14,"NISCH","11188"
"4705","NIT2",3.36622526090849e-23,-0.258371188450913,0.126,0.071,5.14561193382472e-19,"NIT2","56954"
"4706","NKAP",1.92230973463274e-11,-0.0669837649363234,0.095,0.061,2.9384426603596e-07,"NKAP","79576"
"4707","NKRF",8.07166705915012e-11,0.126785560940261,0.017,0.005,1.23383502666169e-06,"NKRF","55922"
"4708","NKTR",3.74072763107467e-70,0.768347763373608,0.167,0.066,5.71807625686075e-66,"NKTR","4820"
"4709","NLE1",2.34673262680272e-19,0.18232496310296,0.026,0.006,3.58721549333064e-15,"NLE1","54475"
"4710","NLK",1.95703863116401e-11,0.78983709279854,0.034,0.015,2.99152925159731e-07,"NLK","51701"
"4711","NLN",1.19225457854226e-44,-1.79594767680857,0.099,0.185,1.82248034875969e-40,"NLN","57486"
"4712","NLRC5",1.01893299835736e-22,0.441918802291203,0.082,0.04,1.55754098128907e-18,"NLRC5","84166"
"4713","NMB",1.94113410278169e-61,2.73174034472584,0.051,0.005,2.96721758951209e-57,"NMB","4828"
"4714","NMD3",1.61255065464227e-31,0.612378849184259,0.063,0.022,2.46494493068618e-27,"NMD3","51068"
"4715","NME1",2.11789783536315e-102,0.636912952676065,0.242,0.097,3.23741863113611e-98,"NME1","4830"
"4716","NME3",7.89912858858507e-27,-0.0102439533075793,0.233,0.151,1.20746079605111e-22,"NME3","4832"
"4717","NME4",3.42020093563077e-82,0.474876232861255,0.142,0.044,5.2281191502052e-78,"NME4","4833"
"4718","NME6",1.12571301789966e-20,0.19653418380869,0.065,0.03,1.72076491916142e-16,"NME6","10201"
"4719","NME7",1.05774792960892e-15,0.725201783329489,0.028,0.009,1.61687348520019e-11,"NME7","29922"
"4720","NMI",3.22611420200411e-49,0.0641544614352598,0.152,0.069,4.93143816918349e-45,"NMI","9111"
"4721","NMNAT1",6.52701015032708e-07,-0.150042383305169,0.053,0.034,0.00997718771578998,"NMNAT1","64802"
"4722","NMNAT3",2.24020169999765e-09,0.750538474627083,0.015,0.005,3.42437231861641e-05,"NMNAT3","349565"
"4723","NMRAL1",9.73051773664777e-31,0.0831298836327461,0.133,0.069,1.48740694122398e-26,"NMRAL1","57407"
"4724","NMRK1",6.99548207183103e-17,0.0423652975972819,0.116,0.071,1.06932938950009e-12,"NMRK1","54981"
"4725","NMT1",4.35366689150135e-69,1.06982251521463,0.124,0.039,6.65501521034897e-65,"NMT1","4836"
"4726","NMU",1.20006542863854e-26,2.72809805002323,0.018,0.001,1.83442001421686e-22,"NMU","10874"
"4727","NMUR2",1.62309572249973e-16,3.97302894374742,0.009,0,2.48106412141308e-12,"NMUR2","56923"
"4728","NNMT",1.55437528908477e-11,1.69646571354756,0.009,0.001,2.37601806689498e-07,"NNMT","4837"
"4729","NNT",5.65120219817525e-26,0.373523821389219,0.078,0.035,8.63842768013068e-22,"NNT","23530"
"4730","NNT-AS1",4.19383707199775e-23,0.961745133442755,0.034,0.009,6.41069934825576e-19,"NNT-AS1","100652772"
"4731","NOA1",5.13288798935743e-21,-0.155907058304146,0.07,0.033,7.84613258053176e-17,"NOA1","84273"
"4732","NOB1",1.87201927651677e-40,0.085783628666676,0.107,0.044,2.86156866608354e-36,"NOB1","28987"
"4733","NOC2L",2.57161497676729e-58,0.557386648750624,0.139,0.054,3.93097065348648e-54,"NOC2L","26155"
"4734","NOC3L",5.22261104352593e-25,-0.205696967805,0.028,0.005,7.98328324113374e-21,"NOC3L","64318"
"4735","NOC4L",1.32425797186893e-29,0.112130298500968,0.075,0.03,2.02426073579885e-25,"NOC4L","79050"
"4736","NOD1",2.15813730742781e-07,0.660471445879867,0.015,0.006,0.00329892868813414,"NOD1","10392"
"4737","NOL10",3.15832607913005e-20,0.244011463717586,0.055,0.023,4.82781724455819e-16,"NOL10","79954"
"4738","NOL11",5.49003753643106e-21,-0.10835628160035,0.07,0.032,8.39207137818851e-17,"NOL11","25926"
"4739","NOL3",6.03602937104169e-47,1.11039413551288,0.08,0.024,9.22667449657433e-43,"NOL3","8996"
"4740","NOL6",5.62274701719504e-19,1.2284250559633,0.02,0.004,8.59493109048433e-15,"NOL6","65083"
"4741","NOL7",8.78806165706204e-37,0.0665126735950655,0.249,0.153,1.3433431048985e-32,"NOL7","51406"
"4742","NOL8",6.97038323116413e-25,0.0872312311777672,0.054,0.02,1.06549278071575e-20,"NOL8","55035"
"4743","NOL9",5.62790410081844e-21,0.665369567389193,0.036,0.011,8.60281420851107e-17,"NOL9","79707"
"4744","NOLC1",1.03242517862162e-83,1.05434352465857,0.108,0.025,1.57816512804101e-79,"NOLC1","9221"
"4745","NOM1",6.8382774514199e-30,1.0049306968036,0.039,0.009,1.04529909122405e-25,"NOM1","64434"
"4746","NOMO1",2.45928499100272e-13,0.45971937105589,0.053,0.027,3.75926303724676e-09,"NOMO1","23420"
"4747","NOMO3",1.61949955502358e-06,0.482199526575299,0.012,0.005,0.0247556701980904,"NOMO3","408050"
"4748","NONO",2.84211908986534e-90,0.715763274612676,0.195,0.072,4.34446324076817e-86,"NONO","4841"
"4749","NOP10",2.55478025609436e-10,-0.103581142378403,0.474,0.392,3.90523709946583e-06,"NOP10","55505"
"4750","NOP14",2.18403190586735e-25,0.972485929183344,0.037,0.01,3.33851117130883e-21,"NOP14","8602"
"4751","NOP16",1.20726047448323e-56,0.287917338024574,0.145,0.059,1.84541836129507e-52,"NOP16","51491"
"4752","NOP2",9.86384396622521e-50,1.42671960029814,0.053,0.009,1.50778718867718e-45,"NOP2","4839"
"4753","NOP56",7.1810881253471e-70,0.486552407917746,0.162,0.063,1.09770113084056e-65,"NOP56","10528"
"4754","NOP58",8.83005934381721e-89,0.76287184275197,0.142,0.041,1.3497628712959e-84,"NOP58","51602"
"4755","NOP9",9.59378733052876e-31,0.922389659855591,0.053,0.017,1.46650633134463e-26,"NOP9","161424"
"4756","NOS2",2.95783916104938e-287,5.22491384576488,0.186,0.009,4.52135294158009e-283,"NOS2","4843"
"4757","NOSTRIN",1.46813252297515e-21,0.381211560556477,0.145,0.089,2.24418737461981e-17,"NOSTRIN","115677"
"4758","NOTCH1",1.53929310352333e-34,0.834502309218117,0.061,0.019,2.35296343804577e-30,"NOTCH1","4851"
"4759","NOTCH2",6.42178277955833e-18,0.180928392025892,0.069,0.034,9.81633715683287e-14,"NOTCH2","4853"
"4760","NOVA1",3.39410407419881e-16,2.0258465960891,0.015,0.002,5.1882274878203e-12,"NOVA1","4857"
"4761","NOX1",1.32011766664393e-109,0.548696656474006,0.176,0.051,2.01793186523192e-105,"NOX1","27035"
"4762","NOXA1",3.03521956549503e-06,0.0317658920376451,0.113,0.086,0.046396366278157,"NOXA1","10811"
"4763","NOXO1",1.1921984557173e-31,0.509751752612237,0.136,0.071,1.82239455940947e-27,"NOXO1","124056"
"4764","NPAS2",1.63400650952102e-11,0.451587966463781,0.066,0.039,2.49774235045383e-07,"NPAS2","4862"
