"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct.diff"
"2230","SF1",3.38926258106189e-87,0.520801505633738,0.186,0.13,5.09914555320761e-83,0.056
"2231","UBE4A",3.49446976826069e-87,1.10522847330475,0.049,0.022,5.25742976634821e-83,0.027
"2232","SLC43A1",5.0373344571266e-87,1.5084594055552,0.031,0.011,7.57866969074697e-83,0.02
"2233","LYPD6B",5.40403003265957e-87,3.02868387077071,0.013,0.002,8.13036318413632e-83,0.011
"2234","NDUFS6",5.49721168679402e-87,0.24476016701396,0.596,0.508,8.27055498278161e-83,0.088
"2235","OARD1",5.62865552375854e-87,0.664761448261366,0.106,0.064,8.46831223549472e-83,0.042
"2236","TXN",5.64100904620192e-87,0.265158154076355,0.836,0.805,8.48689811001078e-83,0.0309999999999999
"2237","SEC23B",5.75954823015739e-87,0.829830677346644,0.078,0.043,8.66524031227179e-83,0.035
"2238","HYAL1",6.98805224016016e-87,2.37076909223074,0.016,0.003,1.0513524595321e-82,0.013
"2239","SAP30",7.70462249644236e-87,1.6074356445493,0.029,0.009,1.15916045458975e-82,0.02
"2240","PTPRK",1.0263021786416e-86,0.719940941848304,0.104,0.063,1.54407162776629e-82,0.041
"2241","GNA14",1.07093412824226e-86,2.63218340239637,0.014,0.002,1.61122039594048e-82,0.012
"2242","LIMCH1",1.1218972476932e-86,2.31189418227812,0.017,0.003,1.68789440915441e-82,0.014
"2243","ZBTB1",1.26877976669348e-86,1.18961831606002,0.042,0.018,1.90887915899033e-82,0.024
"2244","GYPC",1.26894867697997e-86,1.97658349820888,0.018,0.004,1.90913328451636e-82,0.014
"2245","UBE2D1",1.3149777965341e-86,0.717682054427598,0.09,0.052,1.97838409488555e-82,0.038
"2246","NXPE1",1.36302845540072e-86,0.776404925490634,0.09,0.052,2.05067631115038e-82,0.038
"2247","PLEKHA5",1.84543797197053e-86,0.915462998397559,0.065,0.033,2.77646142882967e-82,0.032
"2248","KRT20",1.99236318209427e-86,-0.480597358012487,0.353,0.416,2.99751040746082e-82,-0.063
"2249","RNASET2",2.12228827733388e-86,0.31629092000727,0.295,0.224,3.19298271324882e-82,0.071
"2250","IFITM1",2.35774406942939e-86,-0.883218812421718,0.063,0.108,3.54722595245651e-82,-0.045
"2251","METTL7B",2.59599596885742e-86,-1.13132990104554,0.044,0.084,3.90567593514599e-82,-0.04
"2252","GLRX5",2.70289399180988e-86,0.541092793424348,0.185,0.13,4.06650401067796e-82,0.055
"2253","PLEKHB1",2.9073209281313e-86,1.46428047973245,0.03,0.01,4.37406433637354e-82,0.02
"2254","JAK2",3.10559562483982e-86,2.15984273524902,0.018,0.004,4.67236861757151e-82,0.014
"2255","PICALM",4.11140413530385e-86,0.863278017533612,0.074,0.039,6.18560752156464e-82,0.035
"2256","ARHGEF3",4.1790783857165e-86,2.49523799779194,0.015,0.003,6.28742343131048e-82,0.012
"2257","FKBP2",4.20730767184849e-86,0.272393053264552,0.512,0.424,6.32989439229605e-82,0.088
"2258","CD27",4.21830195234858e-86,2.3860238019802,0.016,0.003,6.34643528730844e-82,0.013
"2259","GNL3",4.35572917122525e-86,0.536596415168185,0.144,0.095,6.55319453810839e-82,0.049
"2260","TSR3",4.67060351905871e-86,0.720023909396589,0.11,0.067,7.02692299442383e-82,0.043
"2261","HSPA6",4.69395840158996e-86,2.06372017368215,0.019,0.004,7.0620604151921e-82,0.015
"2262","TNRC6A",5.6171813232931e-86,0.884784054552125,0.073,0.039,8.45104930089447e-82,0.034
"2263","SP5",5.74841018361017e-86,3.39281711624702,0.011,0.001,8.64848312124151e-82,0.01
"2264","STRAP",5.91358175899176e-86,0.521175720625558,0.163,0.11,8.89698375640311e-82,0.053
"2265","NT5DC2",6.80649110142228e-86,1.3124831545796,0.04,0.016,1.02403658620898e-81,0.024
"2266","CACUL1",8.64817116018025e-86,0.763126564999433,0.076,0.041,1.30111735104912e-81,0.035
"2267","TMEM214",1.04215177645932e-85,0.872894631547422,0.077,0.042,1.56791734768305e-81,0.035
"2268","ANXA2",1.09167403483828e-85,0.651728257550381,0.752,0.739,1.64242358541419e-81,0.013
"2269","ITGB8",1.10269660388382e-85,1.85418040231308,0.023,0.006,1.6590070405432e-81,0.017
"2270","SEPHS2",1.77889794567301e-85,-0.643499569450044,0.182,0.241,2.67635195926504e-81,-0.059
"2271","TMCC1",1.9854186464475e-85,1.71240613280361,0.026,0.008,2.98706235358026e-81,0.018
"2272","SOAT1",2.09742361814411e-85,1.31903299753112,0.035,0.013,3.15557383349781e-81,0.022
"2273","RCC2",2.58690842788493e-85,0.794462069947877,0.09,0.052,3.89200372975287e-81,0.038
"2274","PML",2.90399621484142e-85,1.16779173100352,0.045,0.019,4.36906230522891e-81,0.026
"2275","KLHL9",3.51571893971019e-85,1.15491888548427,0.045,0.019,5.28939914479398e-81,0.026
"2276","MPZL1",3.54728466342696e-85,0.603071172257831,0.134,0.087,5.33688977612586e-81,0.047
"2277","JKAMP",3.55765238944386e-85,0.8700645268989,0.07,0.037,5.35248801991828e-81,0.033
"2278","CDKN2B-AS1",3.57987928146788e-85,-0.535113361143053,0.076,0.125,5.38592837896842e-81,-0.049
"2279","ZNF827",3.76541378020946e-85,1.10048660289408,0.05,0.023,5.66506503232513e-81,0.027
"2280","CUX1",3.8301149098035e-85,0.751983206718601,0.098,0.058,5.76240788179936e-81,0.04
"2281","MTHFD1L",3.85318600870135e-85,1.70975927088104,0.025,0.007,5.79711835009118e-81,0.018
"2282","BAIAP2",4.34968736135256e-85,1.20034814886505,0.043,0.018,6.54410463515492e-81,0.025
"2283","GNAI2",4.37160291282554e-85,1.14118569984894,0.045,0.019,6.57707658234603e-81,0.026
"2284","ZNF704",4.70862336075237e-85,1.13252814972014,0.047,0.021,7.08412384625194e-81,0.026
"2285","MARK2",5.16948145762712e-85,0.852004441706515,0.077,0.042,7.77748485300001e-81,0.035
"2286","BTG3",5.92027933220062e-85,0.764535030182875,0.085,0.048,8.90706025529583e-81,0.037
"2287","SLITRK4",6.94300609593557e-85,-0.828889370994317,0.04,0.079,1.04457526713351e-80,-0.039
"2288","ZHX1",7.09493102390688e-85,0.97717587618685,0.053,0.025,1.06743237254679e-80,0.028
"2289","ARMC1",1.04322901775962e-84,1.03265951348803,0.051,0.024,1.56953805721935e-80,0.027
"2290","SLC25A46",1.19132746037412e-84,1.02488337206245,0.055,0.027,1.79235216413287e-80,0.028
"2291","BDH2",1.27422115838194e-84,-0.996049661356027,0.049,0.09,1.91706573278563e-80,-0.041
"2292","COPZ1",1.35225451712385e-84,0.451998842068061,0.204,0.146,2.03446692101284e-80,0.058
"2293","LAMC1",1.7024872527762e-84,2.88415774890266,0.013,0.002,2.56139207180179e-80,0.011
"2294","AKR1A1",2.05421575351735e-84,0.319761925889202,0.319,0.248,3.09056760116686e-80,0.071
"2295","HDAC2",2.14628714756208e-84,0.52250776592328,0.16,0.109,3.22908901350714e-80,0.051
"2296","FKBP9",2.1826627235884e-84,0.954839112230027,0.06,0.03,3.28381606763875e-80,0.03
"2297","PHYH",2.18511234589123e-84,-0.801479090133703,0.087,0.137,3.28750152439336e-80,-0.05
"2298","EIF4EBP1",2.32935178932991e-84,0.509450268443032,0.204,0.146,3.50450976704684e-80,0.058
"2299","KCTD3",2.44897891075779e-84,1.16384988330622,0.046,0.021,3.6844887712351e-80,0.025
"2300","EIF5",2.53933518662351e-84,0.272619810903113,0.321,0.246,3.82042978827508e-80,0.075
"2301","FOSL1",2.69932005582264e-84,2.15827207919268,0.016,0.003,4.06112702398516e-80,0.013
"2302","NFYB",2.9879197333776e-84,0.947172398690673,0.057,0.028,4.4953252388666e-80,0.029
"2303","ZBED6",3.03884616030514e-84,1.88684700168051,0.019,0.005,4.57194404817908e-80,0.014
"2304","YWHAH",3.49607560981036e-84,0.384341956011849,0.282,0.215,5.25984575495969e-80,0.067
"2305","LIN7C",3.64495973314607e-84,0.888822107280418,0.067,0.035,5.48384191851826e-80,0.032
"2306","HYI",3.661070504688e-84,-0.760350674892685,0.087,0.136,5.5080805743031e-80,-0.049
"2307","NUP155",4.33119527117088e-84,1.70429617457454,0.026,0.008,6.51628328547659e-80,0.018
"2308","COX6C",4.61005496395973e-84,-0.237602140178511,0.823,0.86,6.93582769327741e-80,-0.037
"2309","ZNF121",4.70630348051541e-84,1.4918035336604,0.031,0.011,7.08063358643544e-80,0.02
"2310","ZNF281",4.82584173491534e-84,1.40343830668699,0.03,0.011,7.26047889018012e-80,0.019
"2311","CREB3",5.01625347450395e-84,0.624858664105446,0.101,0.06,7.54695335239119e-80,0.041
"2312","ZNF146",5.3213994220008e-84,0.971076079239762,0.058,0.028,8.00604543040021e-80,0.03
"2313","KIDINS220",5.5626944630107e-84,0.989700659356815,0.058,0.028,8.3690738195996e-80,0.03
"2314","LGALSL",5.68529991929207e-84,1.08511333157804,0.051,0.024,8.55353372857491e-80,0.027
"2315","CUL4A",6.21388644621958e-84,0.816606662570271,0.075,0.04,9.34879215833736e-80,0.035
"2316","POGZ",7.29954416115085e-84,0.823020101328716,0.075,0.041,1.09821641904515e-79,0.034
"2317","DHX29",7.62044990041061e-84,0.753767141821354,0.088,0.05,1.14649668751678e-79,0.038
"2318","PIAS2",7.68147460474615e-84,1.25592802821374,0.039,0.016,1.15567785428406e-79,0.023
"2319","ADNP2",8.36472799414584e-84,1.26016557167551,0.035,0.013,1.25847332671924e-79,0.022
"2320","RASA1",8.95404955149207e-84,1.43723475626835,0.032,0.012,1.34713675502198e-79,0.02
"2321","SMOC2",9.64796849593331e-84,1.20900313934645,0.042,0.018,1.45153686021317e-79,0.024
"2322","BMPR2",9.77417208057482e-84,1.21306392067671,0.041,0.017,1.47052418952248e-79,0.024
"2323","HDAC7",1.0142451290041e-83,1.66926983692793,0.027,0.008,1.52593179658666e-79,0.019
"2324","PLAC8",1.20557238265487e-83,-0.376757425822376,0.35,0.41,1.81378364970425e-79,-0.06
"2325","IFNGR1",1.2238610560882e-83,0.78356548786128,0.109,0.067,1.8412989588847e-79,0.042
"2326","TACC1",1.46656806694261e-83,0.739414934519063,0.094,0.055,2.20645165671516e-79,0.039
"2327","TM9SF4",1.59667701343283e-83,0.966249062812889,0.062,0.031,2.40220056670969e-79,0.031
"2328","CREB1",1.60047244503078e-83,0.932590022822037,0.062,0.031,2.4079107935488e-79,0.031
"2329","NUP205",1.69546904672591e-83,1.53184960377518,0.03,0.01,2.55083318079913e-79,0.02
"2330","AKAP7",1.88087802814243e-83,1.15857074947929,0.042,0.018,2.82978099334029e-79,0.024
"2331","FZD3",2.01296365728082e-83,1.83663365302246,0.022,0.006,3.028503822379e-79,0.016
"2332","TFG",2.16320973305182e-83,0.431651404195352,0.201,0.144,3.25454904337646e-79,0.057
"2333","PEBP1",2.31122126619627e-83,-0.479499337896607,0.502,0.532,3.4772323949923e-79,-0.03
"2334","TAB2",2.54274706587573e-83,1.14349436564543,0.046,0.021,3.82556296061003e-79,0.025
"2335","THOC2",2.90882736188411e-83,0.679082885447125,0.103,0.063,4.37633076595464e-79,0.04
"2336","NAV2",3.06595974564551e-83,1.44874804483458,0.028,0.009,4.61273643732366e-79,0.019
"2337","EIF3H",3.07960696304097e-83,0.185649854409187,0.412,0.326,4.63326867589515e-79,0.086
"2338","ZNF654",3.23339445140426e-83,1.79922373396306,0.022,0.006,4.8646419521377e-79,0.016
"2339","PFKP",3.78884687541883e-83,0.769794273520951,0.097,0.058,5.70032012406762e-79,0.039
"2340","MT1H",4.15802097049409e-83,-0.360772337516781,0.121,0.18,6.25574255010835e-79,-0.059
"2341","E2F3",4.1659512041446e-83,1.41557415053844,0.03,0.011,6.26767358663555e-79,0.019
"2342","UBE2G1",4.28415502346749e-83,0.808640829661414,0.075,0.041,6.44551123280683e-79,0.034
"2343","ZNF518A",4.35235976531303e-83,0.797925418246416,0.083,0.047,6.54812526691345e-79,0.036
"2344","PREPL",4.4975503418528e-83,1.09613310827224,0.047,0.021,6.76656448931754e-79,0.026
"2345","SLC35C1",4.67974266223323e-83,0.787392261250696,0.095,0.057,7.04067283532989e-79,0.038
"2346","PDLIM7",4.73218227329307e-83,1.88020257484047,0.022,0.006,7.11956823016942e-79,0.016
"2347","AGGF1",4.90607791504506e-83,0.865993900406123,0.067,0.035,7.3811942231853e-79,0.032
"2348","BAG1",5.19205008234066e-83,0.35934706492277,0.27,0.204,7.81143934888152e-79,0.066
"2349","HAT1",5.20335798842171e-83,0.78102945124771,0.084,0.048,7.82845209358046e-79,0.036
"2350","USP25",5.44145287679449e-83,1.49601921241026,0.029,0.01,8.18666585313731e-79,0.019
"2351","CDC73",5.7870293381648e-83,1.00765470231669,0.05,0.023,8.70658563926895e-79,0.027
"2352","EIF5A",5.82580520838402e-83,0.413416458577687,0.345,0.273,8.76492393601375e-79,0.072
"2353","RILPL2",6.99519374788666e-83,1.86562449954867,0.022,0.006,1.05242689936955e-78,0.016
"2354","PLSCR1",7.81199327057099e-83,0.520792526070875,0.174,0.121,1.17531438755741e-78,0.053
"2355","ARG2",7.98248164367046e-83,1.64581351573395,0.023,0.007,1.20096436329022e-78,0.016
"2356","ART3",9.42039252192288e-83,3.86165034949309,0.01,0.001,1.4172980549233e-78,0.009
"2357","C11orf58",9.69123451182902e-83,0.467638347252338,0.207,0.15,1.45804623230468e-78,0.057
"2358","SLC27A3",9.72852400063888e-83,1.28019592354821,0.04,0.017,1.46365643589612e-78,0.023
"2359","STX17",1.03727510615458e-82,1.15936049496734,0.042,0.018,1.56058039720956e-78,0.024
"2360","CSTF3",1.06884624061167e-82,0.798628891752616,0.076,0.042,1.60807916900026e-78,0.034
"2361","PDE4C",1.112573136082e-82,0.563565671597865,0.21,0.154,1.67386628323537e-78,0.056
"2362","EIF5A2",1.17936151606867e-82,2.94869800109737,0.011,0.001,1.77434940092532e-78,0.01
"2363","CASP2",1.19599538872795e-82,1.38622434805576,0.031,0.011,1.7993750623412e-78,0.02
"2364","SPOPL",1.58326592210326e-82,1.46409208682779,0.031,0.011,2.38202357980435e-78,0.02
"2365","FBXO21",1.62869077069633e-82,0.961328834365999,0.049,0.022,2.45036526451263e-78,0.027
"2366","PDAP1",1.66649558932324e-82,0.487341152522887,0.199,0.142,2.50724261413682e-78,0.057
"2367","FAS",2.37690866269031e-82,0.95597163538736,0.054,0.026,3.57605908301757e-78,0.028
"2368","MOB3B",2.59005899927658e-82,0.786133622008747,0.082,0.046,3.89674376441162e-78,0.036
"2369","PTGER4",2.85520667815406e-82,0.905019749836962,0.06,0.03,4.29565844728278e-78,0.03
"2370","RBMX",4.4319020404174e-82,0.385635433261472,0.21,0.152,6.66779661980799e-78,0.058
"2371","ARID2",4.7670498580339e-82,1.26016735860346,0.04,0.016,7.172026511412e-78,0.024
"2372","DIS3",5.2839342487958e-82,1.16861987664106,0.043,0.019,7.94967907731328e-78,0.024
"2373","NR3C2",5.89042436183172e-82,0.907566879442316,0.07,0.037,8.86214345237582e-78,0.033
"2374","THRB",6.28247560772066e-82,1.43888227706642,0.032,0.012,9.45198455181573e-78,0.02
"2375","NLRC5",7.16084842949511e-82,1.07704680970418,0.057,0.028,1.07734964621754e-77,0.029
"2376","SRF",8.1440536637277e-82,1.03975374672088,0.053,0.025,1.22527287370783e-77,0.028
"2377","EAF1",1.05720888114526e-81,1.48482304128796,0.031,0.011,1.59057076168304e-77,0.02
"2378","NOSIP",1.06570494540465e-81,-0.603982049506915,0.196,0.255,1.6033530903613e-77,-0.059
"2379","MAP2K1",1.15109669271575e-81,0.858539859869279,0.064,0.033,1.73182497419084e-77,0.031
"2380","TUBA1C",1.19452780672307e-81,0.361815619451309,0.318,0.249,1.79716708521486e-77,0.069
"2381","CLPTM1L",1.33395534955315e-81,0.700979448625499,0.104,0.064,2.00693582340271e-77,0.04
"2382","USP33",1.35215619154029e-81,0.994965824974037,0.055,0.027,2.03431899017237e-77,0.028
"2383","B4GALNT3",1.42019644390301e-81,0.869295702776515,0.08,0.045,2.13668554985207e-77,0.035
"2384","AGO3",1.48994720504162e-81,1.07199490091629,0.048,0.022,2.24162556998512e-77,0.026
"2385","ZMYND8",1.52822641937244e-81,0.735242421183896,0.087,0.05,2.29921664794584e-77,0.037
"2386","NOP58",1.57811097286601e-81,0.550097457199456,0.134,0.088,2.37426795867691e-77,0.046
"2387","GXYLT1",1.85949774543821e-81,1.51722492569787,0.029,0.01,2.79761435801179e-77,0.019
"2388","CA8",1.93891239630995e-81,1.52818083257663,0.027,0.009,2.91709370024833e-77,0.018
"2389","AC016831.7",2.42139027271623e-81,2.50498570218082,0.014,0.002,3.64298166530157e-77,0.012
"2390","DOCK5",2.6184278165896e-81,0.934030059453542,0.065,0.034,3.93942465005905e-77,0.031
"2391","MYO1D",2.63236105601318e-81,-0.654587054428492,0.124,0.179,3.96038720877183e-77,-0.055
"2392","DYRK2",3.20878901569472e-81,0.80020572644947,0.084,0.048,4.82762307411271e-77,0.036
"2393","TFAM",3.23788015844318e-81,0.63393954361519,0.099,0.06,4.87139069837777e-77,0.039
"2394","FKBP5",3.36127363470661e-81,1.03598408041769,0.052,0.025,5.05703618341609e-77,0.027
"2395","C11orf24",4.38177574555995e-81,0.951660515225683,0.062,0.032,6.59238160919495e-77,0.03
"2396","HGD",4.4306428550875e-81,1.13936322907258,0.046,0.021,6.66590217547914e-77,0.025
"2397","TMEM131",6.32220765903298e-81,0.879745562668233,0.07,0.038,9.51176142301512e-77,0.032
"2398","LBH",7.02593303889729e-81,2.44457854393676,0.016,0.003,1.0570516257021e-76,0.013
"2399","BRWD1",7.392937509148e-81,0.844293153744938,0.07,0.038,1.11226744825132e-76,0.032
"2400","ALG2",8.03786684456395e-81,0.811190618063088,0.071,0.038,1.20929706676465e-76,0.033
"2401","TSPAN7",8.1984730478116e-81,-0.972864657693326,0.05,0.09,1.23346027004325e-76,-0.04
"2402","ZCCHC2",9.36110145230305e-81,1.51306030086217,0.028,0.009,1.40837771349899e-76,0.019
"2403","LAMTOR5",9.42539756090709e-81,0.227974475271738,0.484,0.398,1.41805106303847e-76,0.086
"2404","POF1B",9.74430475659727e-81,0.674098421049515,0.116,0.073,1.46603065063006e-76,0.043
"2405","EPHX2",1.35131897489174e-80,-0.600188019115049,0.12,0.174,2.03305939772463e-76,-0.054
"2406","UXT",1.36346516805501e-80,0.183577952366609,0.449,0.359,2.05133334533876e-76,0.09
"2407","SFT2D1",1.40306984842978e-80,0.364746362574511,0.248,0.185,2.1109185869626e-76,0.063
"2408","PSMD10",1.42134279873988e-80,0.96345671078023,0.053,0.026,2.13841024070416e-76,0.027
"2409","XYLT2",1.55544743668989e-80,1.74535606013983,0.024,0.007,2.34017066849994e-76,0.017
"2410","GSR",1.58665244973906e-80,0.873347502785693,0.069,0.037,2.38711861063241e-76,0.032
"2411","ANXA7",1.67336578023559e-80,0.463784711597101,0.171,0.119,2.51757881636445e-76,0.052
"2412","FAM136A",1.9610024968607e-80,0.525725553307179,0.145,0.097,2.95032825652693e-76,0.048
"2413","CTBP1",2.01482433211065e-80,0.671939620565169,0.104,0.064,3.03130320766047e-76,0.04
"2414","FBXL3",2.07179346222197e-80,0.939351849763038,0.054,0.026,3.11701326391295e-76,0.028
"2415","DENND2D",2.37787186223664e-80,0.794847370929982,0.077,0.043,3.57750821673502e-76,0.034
"2416","CEP55",2.3850451120233e-80,1.78740514573506,0.023,0.007,3.58830037103906e-76,0.016
"2417","AKAP13",2.43648166731678e-80,0.607683937656182,0.124,0.08,3.6656866684781e-76,0.044
"2418","PIGT",2.96289769269994e-80,0.38537079601254,0.2,0.143,4.45767957866706e-76,0.057
"2419","VPS54",3.35559048906221e-80,1.46134162832083,0.03,0.011,5.0484858907941e-76,0.019
"2420","TMEM82",3.73884532092794e-80,-1.44778648052663,0.018,0.047,5.62509278533608e-76,-0.029
"2421","DHCR7",3.90133038475933e-80,0.988862651339138,0.054,0.026,5.86955156387041e-76,0.028
"2422","PITPNC1",4.08095453262743e-80,1.96177721214059,0.019,0.005,6.13979609433797e-76,0.014
"2423","SCFD1",4.24135513920514e-80,0.735786837197073,0.087,0.051,6.38111880693414e-76,0.036
"2424","DCUN1D5",4.30975994324331e-80,0.868952212820259,0.067,0.036,6.48403383460956e-76,0.031
"2425","ETFB",8.38890359634921e-80,-0.473948862884395,0.458,0.49,1.26211054607074e-75,-0.032
"2426","LGR5",8.81628193055569e-80,1.9043679187786,0.023,0.007,1.3264096164521e-75,0.016
"2427","DCP1A",9.87449602578018e-80,0.80743924745646,0.064,0.033,1.48561792707863e-75,0.031
"2428","AXIN2",1.01124918761815e-79,1.12434647947125,0.047,0.021,1.52142440277151e-75,0.026
"2429","SLC30A5",1.03594427765303e-79,0.832238724929675,0.068,0.036,1.55857816572899e-75,0.032
"2430","UTP14C",1.17774437174687e-79,1.28592181044718,0.034,0.013,1.77191640729316e-75,0.021
"2431","SLC39A5",1.19390116281858e-79,-0.645128322446555,0.144,0.199,1.79622429946055e-75,-0.055
"2432","IFNAR2",1.33824173454624e-79,1.47146719212683,0.029,0.01,2.01338468962482e-75,0.019
"2433","GLCE",1.34906445889601e-79,1.30465267982776,0.035,0.014,2.02966747840905e-75,0.021
"2434","SAR1B",1.37014188859337e-79,0.632776048811759,0.121,0.078,2.06137847138872e-75,0.043
"2435","MYL12B",1.38033954332537e-79,-0.170812805883843,0.694,0.757,2.07672084293302e-75,-0.0630000000000001
"2436","FCHO2",1.70393207828055e-79,1.29008173331319,0.034,0.013,2.56356581177308e-75,0.021
"2437","SNX3",1.71607857051211e-79,0.320468619782425,0.299,0.231,2.58184020933547e-75,0.068
"2438","KDM2A",1.73808313356449e-79,0.82970849784015,0.073,0.04,2.61494607444777e-75,0.033
"2439","COL1A2",2.11792610321384e-79,3.17374557377777,0.011,0.001,3.18641982228522e-75,0.01
"2440","PIK3AP1",2.15686934892246e-79,2.55305475261183,0.014,0.002,3.24500993545384e-75,0.012
"2441","OXR1",2.87948063632196e-79,1.00564511761212,0.054,0.026,4.33217861734638e-75,0.028
"2442","PPIL3",2.95761734047791e-79,0.918806144497291,0.057,0.028,4.44973528874901e-75,0.029
"2443","LCORL",3.38663308959535e-79,1.32335069771312,0.034,0.013,5.0951894832962e-75,0.021
"2444","ZYG11B",4.02343032802451e-79,1.23476759364604,0.038,0.015,6.05325092851288e-75,0.023
"2445","TRIM38",4.06901578395054e-79,0.847345916900193,0.067,0.036,6.12183424695358e-75,0.031
"2446","LONP2",4.15811132835209e-79,0.756171174644018,0.085,0.049,6.25587849350571e-75,0.036
"2447","TRIM5",4.35677680750679e-79,1.65086558182747,0.025,0.008,6.55477070689396e-75,0.017
"2448","ATXN7",5.15970198816626e-79,0.981621958271182,0.052,0.025,7.76277164119614e-75,0.027
"2449","DGKZ",6.15861047523671e-79,0.85655784482184,0.067,0.036,9.26562945999364e-75,0.031
