"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"STX17-DT1",1.78794449246751e-18,1.23009378632164,0.045,0.019,4.56354952257408e-14,"2","STX17-DT"
"UBAC2",1.94546376032214e-18,0.377115958738571,0.373,0.297,4.96560170184622e-14,"2","UBAC2"
"ZFPM1-AS1",1.96966027815084e-18,2.14437578606254,0.016,0.004,5.0273608939522e-14,"2","ZFPM1-AS1"
"LARGE2",1.97967449853328e-18,1.99861512662437,0.022,0.006,5.05292119005635e-14,"2","LARGE2"
"PHF20",2.01044983201367e-18,0.411650431528375,0.399,0.327,5.13147215123168e-14,"2","PHF20"
"JAM3",2.06665378407539e-18,1.44778586866873,0.04,0.016,5.27492711847401e-14,"2","JAM3"
"SLFN5",2.20466978285093e-18,0.38806656163529,0.478,0.41,5.62719915374871e-14,"2","SLFN5"
"TNRC6B",2.2119788472862e-18,0.244974386732323,0.61,0.536,5.64585480981329e-14,"2","TNRC6B"
"BCLAF1",2.51885468052655e-18,0.265780137552128,0.628,0.564,6.42912468657596e-14,"2","BCLAF1"
"LSM2",2.71062962973222e-18,0.556915185930072,0.236,0.172,6.91861106692851e-14,"2","LSM2"
"CDCA71",2.95426813259564e-18,1.18071091214184,0.049,0.021,7.5404739816371e-14,"2","CDCA7"
"EDA",3.27570267606748e-18,1.34892514651281,0.036,0.014,8.36090351039465e-14,"2","EDA"
"LATS21",3.36476228848902e-18,1.02114041638163,0.064,0.031,8.58821926513937e-14,"2","LATS2"
"GALNT6",3.46001529996978e-18,1.03335361081584,0.078,0.042,8.83134305164287e-14,"2","GALNT6"
"CNKSR2",3.98870854476138e-18,1.32229140117467,0.041,0.016,1.01807796896489e-13,"2","CNKSR2"
"PNRC11",4.02230922563135e-18,0.160014575191332,0.951,0.932,1.02665420675015e-13,"2","PNRC1"
"ZNF540",5.14297659947617e-18,0.875398249228772,0.097,0.055,1.3126933472503e-13,"2","ZNF540"
"ANP32B",5.17386178962778e-18,0.277864336869329,0.577,0.508,1.32057648318459e-13,"2","ANP32B"
"CD300A1",5.17897480411507e-18,0.557056575820842,0.271,0.204,1.32188152900233e-13,"2","CD300A"
"GAB1",5.4587305208733e-18,2.58143952239337,0.011,0.002,1.3932863781477e-13,"2","GAB1"
"CBL",6.45117444599626e-18,0.559023585587204,0.2,0.14,1.64659776559608e-13,"2","CBL"
"MIF",6.5338498875743e-18,0.252208171036444,0.767,0.72,1.66769984530446e-13,"2","MIF"
"S1PR1",8.0053556480575e-18,0.479085330848273,0.335,0.264,2.0432869756102e-13,"2","S1PR1"
"SPTAN1",1.02861549050632e-17,0.33429064856992,0.485,0.411,2.62543817796832e-13,"2","SPTAN1"
"LRRC8B",1.67872925584619e-17,1.09582913117153,0.067,0.034,4.28478855262181e-13,"2","LRRC8B"
"CXCR41",1.67914717458342e-17,0.230285712544466,0.777,0.723,4.28585524840671e-13,"2","CXCR4"
"KDM6B",1.70162862931868e-17,0.698502478220958,0.148,0.097,4.34323691347299e-13,"2","KDM6B"
"AXIN1",1.9837690333004e-17,0.58457104131976,0.219,0.158,5.06337208059594e-13,"2","AXIN1"
"IFITM21",2.13733889798715e-17,0.191783790017518,0.867,0.804,5.45534380322239e-13,"2","IFITM2"
"ANO91",2.14986608485656e-17,1.0720348621146,0.057,0.027,5.48731819498789e-13,"2","ANO9"
"CLASP1",2.21780789808025e-17,0.510435352460289,0.254,0.189,5.66073287906004e-13,"2","CLASP1"
"ZNF853",2.27792873489269e-17,1.2311367498821,0.059,0.029,5.81418530294009e-13,"2","ZNF853"
"SYNRG1",2.44822396655896e-17,0.378621538040826,0.4,0.326,6.24884685224508e-13,"2","SYNRG"
"STK17B1",2.63359195914253e-17,0.259874738816812,0.646,0.582,6.72198011651539e-13,"2","STK17B"
"FARP1",2.71974384662864e-17,2.24623268715917,0.02,0.005,6.94187419413495e-13,"2","FARP1"
"SPECC11",2.7494311140603e-17,0.671930472686141,0.124,0.077,7.01764797552751e-13,"2","SPECC1"
"TNFRSF14-AS1",2.82272020297595e-17,1.24694459066879,0.049,0.022,7.2047110460758e-13,"2","TNFRSF14-AS1"
"AMOTL1",2.87742729930429e-17,2.32132506626713,0.015,0.003,7.34434543874427e-13,"2","AMOTL1"
"OSBPL10",3.15171147773773e-17,1.4648381152879,0.031,0.011,8.04442837577779e-13,"2","OSBPL10"
"TNFAIP8",3.27710080537988e-17,0.366349885729134,0.403,0.329,8.36447209565162e-13,"2","TNFAIP8"
"AGO2",3.50110085445641e-17,0.555867508402889,0.194,0.135,8.93620982091454e-13,"2","AGO2"
"SLC19A2",4.87854980604886e-17,1.40464510586575,0.036,0.014,1.24520105249591e-12,"2","SLC19A2"
"CDKN1B",4.92373965666132e-17,0.3595145508014,0.497,0.43,1.25673530996624e-12,"2","CDKN1B"
"EIF3H",5.23237640718888e-17,0.257837318074567,0.629,0.558,1.33551175417089e-12,"2","EIF3H"
"ZNF571",6.24968722594125e-17,1.1244695429429,0.067,0.034,1.59517016754924e-12,"2","ZNF571"
"ZNF786",6.36608117790663e-17,0.885236186606521,0.084,0.047,1.62487855984889e-12,"2","ZNF786"
"GSN",6.85280198315829e-17,1.30505770623179,0.039,0.016,1.74910917818132e-12,"2","GSN"
"DUSP41",7.26270669306709e-17,1.79568140444201,0.032,0.012,1.85373325633844e-12,"2","DUSP4"
"KLRK11",7.38753703968482e-17,0.268934174955091,0.738,0.692,1.88559495400915e-12,"2","KLRK1"
"AHI1",7.54419207974767e-17,0.701068096355787,0.143,0.094,1.9255795864348e-12,"2","AHI1"
"P2RY81",9.57792522982909e-17,0.290086712222438,0.56,0.489,2.44466963566158e-12,"2","P2RY8"
"PITPNC1",1.25265038051202e-16,0.237624064543667,0.711,0.661,3.19726483121889e-12,"2","PITPNC1"
"CNN3",2.07178988547102e-16,2.41149749312665,0.015,0.003,5.28803650367624e-12,"2","CNN3"
"ZNF880",2.12467964541169e-16,0.854872566928753,0.096,0.057,5.42303232694879e-12,"2","ZNF880"
"NAALADL1",2.24557211140601e-16,0.945295385680412,0.07,0.037,5.73159825715269e-12,"2","NAALADL1"
"SPRY1",2.42986467135661e-16,2.08178728688843,0.015,0.004,6.20198658717061e-12,"2","SPRY1"
"RICTOR",2.52865745596912e-16,0.328613421468065,0.452,0.378,6.45414529061558e-12,"2","RICTOR"
"PLSCR1",2.66977048983506e-16,0.770875781947686,0.109,0.067,6.81432219825501e-12,"2","PLSCR1"
"MCF2L",2.71268269436959e-16,1.92185375031178,0.021,0.006,6.92385130910893e-12,"2","MCF2L"
"ROGDI",2.8823507996173e-16,1.42223957737039,0.034,0.013,7.35691218094321e-12,"2","ROGDI"
"DOCK5",2.89436564362532e-16,1.23923581441106,0.031,0.011,7.38757886878928e-12,"2","DOCK5"
"THEM4",3.03705256364758e-16,0.686615022161164,0.135,0.088,7.75177296345409e-12,"2","THEM4"
"PIK3R11",3.32162712188207e-16,0.217671162566971,0.779,0.735,8.47812106589179e-12,"2","PIK3R1"
"ST6GAL1",3.38365018426246e-16,0.461881534891426,0.315,0.249,8.6364287303115e-12,"2","ST6GAL1"
"PRNP",3.3961819685173e-16,0.518006374893803,0.254,0.192,8.66841485644355e-12,"2","PRNP"
"MICAL3",3.76465199227704e-16,0.877296593487365,0.072,0.039,9.60889774508792e-12,"2","MICAL3"
"ZFP28",4.39866547981835e-16,1.87309584119742,0.016,0.004,1.12271537706884e-11,"2","ZFP28"
"SNED1",4.70029517353581e-16,0.858413590407686,0.058,0.029,1.19970334009328e-11,"2","SNED1"
"ZNF256",4.73085122762855e-16,1.33422312761142,0.034,0.014,1.20750246733991e-11,"2","ZNF256"
"ITGB2-AS1",5.3312074228028e-16,0.477011947416823,0.248,0.185,1.36073738259619e-11,"2","ITGB2-AS1"
"AQP3",5.69632544010663e-16,1.00650841286643,0.068,0.036,1.45393010533282e-11,"2","AQP3"
"MAP3K14-AS1",5.93408021213853e-16,1.19724466594119,0.046,0.021,1.51461463334624e-11,"2","MAP3K14-AS1"
"DYSF",7.77463047502591e-16,0.915144327545869,0.074,0.04,1.98439668244561e-11,"2","DYSF"
"SIGLEC17P1",8.66319897211396e-16,0.732842831433203,0.116,0.073,2.21119490564237e-11,"2","SIGLEC17P"
"CD79A",8.77145963762727e-16,0.921916085344891,0.062,0.032,2.23882735790798e-11,"2","CD79A"
"HMGN1",1.05470444979143e-15,0.286416357249895,0.551,0.487,2.69202763764765e-11,"2","HMGN1"
"ANKRD28",1.20164885000095e-15,0.607283215099205,0.152,0.102,3.06708852474243e-11,"2","ANKRD28"
"FAM43A",1.20825878711042e-15,1.74596851343793,0.027,0.01,3.08395972822065e-11,"2","FAM43A"
"JAML1",1.27579675720194e-15,0.914125972044696,0.067,0.035,3.25634364308223e-11,"2","JAML"
"STRBP",1.33322969686621e-15,0.843771470317158,0.084,0.048,3.40293547828133e-11,"2","STRBP"
"PDE7B-AS1",1.46191071476999e-15,2.92576224954049,0.011,0.002,3.73138090837892e-11,"2","PDE7B-AS1"
"NUP62CL",1.63360247189627e-15,1.94410068270091,0.021,0.006,4.16960694926803e-11,"2","NUP62CL"
"RAPGEF21",1.67952531297463e-15,0.646451587678638,0.188,0.134,4.28682040883644e-11,"2","RAPGEF2"
"TSPAN33",1.68512767806783e-15,1.47577970019643,0.028,0.01,4.30111988550034e-11,"2","TSPAN33"
"IGF1R",1.69419474970685e-15,0.854437085412571,0.073,0.04,4.32426267915177e-11,"2","IGF1R"
"NEK61",1.83253246535871e-15,1.03167272937103,0.06,0.031,4.67735586458156e-11,"2","NEK6"
"CD8B1",1.89276087516937e-15,0.448530296887084,0.176,0.122,4.8310828577823e-11,"2","CD8B"
"HOOK1",1.94087786616819e-15,1.2665278210355,0.033,0.013,4.9538966656077e-11,"2","HOOK1"
"RBM11",2.62522301600653e-15,1.7729582102719,0.019,0.006,6.70061922605507e-11,"2","RBM11"
"SURF41",3.21398349129736e-15,0.520440034774161,0.332,0.269,8.20337146318738e-11,"2","SURF4"
"PCDH9",3.22305342277459e-15,2.08919102587114,0.011,0.002,8.22652155628986e-11,"2","PCDH9"
"DLL1",3.49474934279232e-15,2.14680843231151,0.013,0.003,8.91999822254312e-11,"2","DLL1"
"IGFBP2",3.93695734258347e-15,2.16131863443347,0.013,0.003,1.00486899212101e-10,"2","IGFBP2"
"LYL1",3.94341101458898e-15,1.62963956167236,0.024,0.008,1.00651622736369e-10,"2","LYL1"
"SPART",4.42847931735631e-15,1.2870376757966,0.04,0.018,1.13032506096202e-10,"2","SPART"
"PRCD",4.54928444235332e-15,2.22173870728278,0.017,0.005,1.16115936106626e-10,"2","PRCD"
"ATF7IP2",4.70045418583293e-15,0.506282661969684,0.174,0.122,1.199743926392e-10,"2","ATF7IP2"
"GRAMD1A1",4.7243785748769e-15,0.49402247894337,0.172,0.12,1.20585038745158e-10,"2","GRAMD1A"
"ARHGEF10",4.75616179079209e-15,2.44426391485446,0.012,0.003,1.21396273548177e-10,"2","ARHGEF10"
"IGFBP6",5.00409698381962e-15,2.45008448823339,0.011,0.002,1.27724571415012e-10,"2","IGFBP6"
"TIMP2",5.81013294530615e-15,1.35937540187992,0.036,0.015,1.48297833295994e-10,"2","TIMP2"
"HELB",5.9209762310502e-15,0.56253459712187,0.179,0.126,1.51126997321325e-10,"2","HELB"
"ICOSLG",5.96548625067029e-15,2.2573835836566,0.013,0.003,1.52263071062108e-10,"2","ICOSLG"
"KLHL5",7.82590122600377e-15,0.678437090518651,0.116,0.073,1.9974830289252e-10,"2","KLHL5"
"NFATC1",9.43924231429358e-15,0.622107543748459,0.148,0.101,2.40927220830029e-10,"2","NFATC1"
"FRMD6",9.92612478454627e-15,2.35413044775517,0.012,0.003,2.53354409000759e-10,"2","FRMD6"
"EIF2S3",1.00104580152988e-14,0.281059895406936,0.494,0.429,2.55506930382487e-10,"2","EIF2S3"
"SNHG29",1.05239208387723e-14,0.176969629424009,0.627,0.552,2.68612555488825e-10,"2","SNHG29"
"ISG20",1.05978172719896e-14,0.296581693665456,0.536,0.469,2.70498688050262e-10,"2","ISG20"
"TET3",1.36980871041269e-14,0.740863109476929,0.097,0.059,3.49629975245734e-10,"2","TET3"
"ITGA1",1.37638276006696e-14,2.11890393126824,0.013,0.003,3.51307935679492e-10,"2","ITGA1"
"ZFAS1",1.42259255160643e-14,0.268918920847507,0.535,0.466,3.63102522872024e-10,"2","ZFAS1"
"EPS8L21",1.42770552129175e-14,0.839476474032454,0.076,0.043,3.64407557254505e-10,"2","EPS8L2"
"STK33",1.44550671804037e-14,1.60293812975543,0.026,0.009,3.68951134712625e-10,"2","STK33"
"NEDD4L",1.44686944662797e-14,1.16009897476193,0.04,0.018,3.69298957557323e-10,"2","NEDD4L"
"DAZAP2",1.45679514014022e-14,0.205477233006724,0.792,0.736,3.71832391569389e-10,"2","DAZAP2"
"STAT5A",1.51106870811553e-14,0.542779671431913,0.176,0.124,3.85685177059409e-10,"2","STAT5A"
"SEPTIN9",1.51909443606494e-14,0.22311932915845,0.742,0.703,3.87733663861215e-10,"2","SEPTIN9"
"CLDND11",1.54106125085638e-14,0.324365233225621,0.403,0.332,3.93340473668582e-10,"2","CLDND1"
"ZNF577",1.61056348098741e-14,1.18903102786276,0.038,0.017,4.11080222887226e-10,"2","ZNF577"
"CENPV",1.8024972963693e-14,0.954359498187354,0.062,0.033,4.60069409925299e-10,"2","CENPV"
"ALCAM",1.99620702695269e-14,1.30810438862236,0.039,0.017,5.09511881559405e-10,"2","ALCAM"
"LINC01138",2.56639397209829e-14,0.420853734098222,0.344,0.282,6.55046397438367e-10,"2","LINC01138"
"NUMA1",2.60927041907247e-14,0.450436154431725,0.266,0.207,6.65990181764056e-10,"2","NUMA1"
"IPO11",2.63394848819057e-14,0.703177825005241,0.108,0.068,6.72289012125762e-10,"2","IPO11"
"USP12",2.76115061396685e-14,0.547708037128953,0.187,0.134,7.04756082708898e-10,"2","USP12"
"CFH",2.7648464248872e-14,1.28607917690758,0.046,0.022,7.0569940148821e-10,"2","CFH"
"RIN3",3.10605449665752e-14,0.409807823849066,0.336,0.276,7.92789349726865e-10,"2","RIN3"
"EEF1B2",3.28185015198371e-14,0.12213103460169,0.916,0.894,8.37659432792323e-10,"2","EEF1B2"
"SNHG1",3.76650852054222e-14,0.44361753734831,0.251,0.191,9.61363634783196e-10,"2","SNHG1"
"CYP24A1",3.79465058915232e-14,1.03867874158104,0.04,0.018,9.68546616375238e-10,"2","CYP24A1"
"PRMT2",4.11669311687432e-14,0.325287671759076,0.516,0.461,1.050744751151e-09,"2","PRMT2"
"CCM2",4.18430335544343e-14,0.3612658474376,0.346,0.284,1.06800158844338e-09,"2","CCM2"
"TCP11L2",4.26424893354724e-14,0.473484420808681,0.19,0.137,1.0884068977986e-09,"2","TCP11L2"
"GPR155",4.34885721578229e-14,0.858414523033434,0.077,0.044,1.11000231575627e-09,"2","GPR155"
"CSDE1",4.57326485046466e-14,0.229313328871549,0.653,0.601,1.1672801204326e-09,"2","CSDE1"
"WDFY2",4.74898713219751e-14,0.547951965442723,0.152,0.104,1.21213147562209e-09,"2","WDFY2"
"RAPGEF6",4.81398875549706e-14,0.352698133622821,0.361,0.294,1.22872248995307e-09,"2","RAPGEF6"
"CNIH1",4.85200476098335e-14,0.516492393763165,0.186,0.134,1.23842569519339e-09,"2","CNIH1"
"KLF10",5.77869430037255e-14,0.675626750163902,0.176,0.127,1.47495393322709e-09,"2","KLF10"
"NBPF1",5.81562303721069e-14,0.851537106565908,0.092,0.057,1.48437962401766e-09,"2","NBPF1"
"TXNRD3",5.98872209453811e-14,1.69140879812741,0.021,0.007,1.52856142740991e-09,"2","TXNRD3"
"MED12L",6.23004239408723e-14,1.44228966617634,0.024,0.009,1.59015602066682e-09,"2","MED12L"
"TBL1XR1",6.42367467190547e-14,0.468797194336714,0.26,0.202,1.63957872325715e-09,"2","TBL1XR1"
"DGCR8",6.54911547662766e-14,0.745389118164582,0.092,0.056,1.67159623425444e-09,"2","DGCR8"
"MB21D2",6.64561126034569e-14,2.36275769173229,0.014,0.003,1.69622581809063e-09,"2","MB21D2"
"SCML1",7.76567179318723e-14,1.31207587310338,0.029,0.011,1.98211006849311e-09,"2","SCML1"
"FZD6",7.78889011093548e-14,1.47200534166247,0.027,0.01,1.98803631191517e-09,"2","FZD6"
"RUNX2",7.89719368795712e-14,0.841951156524536,0.075,0.043,2.01567971691418e-09,"2","RUNX2"
"NFE2L2",7.94408610390993e-14,0.440225378931529,0.329,0.271,2.02764853716197e-09,"2","NFE2L2"
"ZNF415",8.13191534477917e-14,2.22349820498965,0.011,0.002,2.07559007260143e-09,"2","ZNF415"
"BRD4",8.23323630838866e-14,0.320450632088024,0.451,0.386,2.10145123535312e-09,"2","BRD4"
"TUT4",8.5379720301004e-14,0.253217707397111,0.49,0.418,2.17923198096283e-09,"2","TUT4"
"NAP1L1",8.87093261789168e-14,0.249148127619999,0.502,0.434,2.26421684139067e-09,"2","NAP1L1"
"MME-AS1",8.97128463770812e-14,1.62146178125971,0.019,0.006,2.28983069092862e-09,"2","MME-AS1"
"ATP5MG",9.28094864352185e-14,0.198841944683426,0.778,0.737,2.36886933177252e-09,"2","ATP5MG"
"UBA52",1.06057048403044e-13,0.110878559133061,0.974,0.967,2.70700010343929e-09,"2","UBA52"
"KLF8",1.07639440127695e-13,2.46179613993075,0.011,0.002,2.74738906981929e-09,"2","KLF8"
"ZNF154",1.1448767196591e-13,1.29817715084599,0.03,0.012,2.9221833392579e-09,"2","ZNF154"
"CERS6",1.16074704963176e-13,0.570651437940577,0.117,0.076,2.96269076948011e-09,"2","CERS6"
"SEPTIN10",1.30192594922913e-13,2.24621966120836,0.013,0.003,3.32303579281244e-09,"2","SEPTIN10"
"FASN",1.31337133912667e-13,0.935500934791786,0.068,0.039,3.35224900598692e-09,"2","FASN"
"S100PBP1",1.5701166506159e-13,0.567126586255985,0.138,0.093,4.00756573903201e-09,"2","S100PBP"
"RBBP8",1.65494231854764e-13,1.06118456333251,0.043,0.02,4.224074773861e-09,"2","RBBP8"
"AEBP1",1.65726001368867e-13,1.23275709327808,0.028,0.011,4.22999045893897e-09,"2","AEBP1"
"CASP6",1.66050969788368e-13,0.880776694372848,0.056,0.03,4.23828495287831e-09,"2","CASP6"
"ARMCX2",1.67863152168386e-13,1.65774469745778,0.02,0.006,4.28453909594589e-09,"2","ARMCX2"
"STK17A1",1.82715517306433e-13,0.308782228188952,0.584,0.538,4.66363086372941e-09,"2","STK17A"
"CD200",1.86956524501893e-13,1.86213896167012,0.018,0.005,4.77187833138631e-09,"2","CD200"
"PRDM81",1.90125845495094e-13,1.28954585708096,0.035,0.015,4.85277208041678e-09,"2","PRDM8"
"N4BP2",1.90389601624583e-13,0.562239225346675,0.133,0.09,4.85950419186585e-09,"2","N4BP2"
"WWC1",2.03821748368442e-13,1.97013311284014,0.014,0.004,5.20234630535612e-09,"2","WWC1"
"REXO5",2.14778266487517e-13,2.26594239799404,0.011,0.003,5.48200047382738e-09,"2","REXO5"
"ECRG4",2.27870040484585e-13,1.73820027605703,0.018,0.005,5.81615491332855e-09,"2","ECRG4"
"CAPG1",2.42928784350647e-13,1.181131008164,0.029,0.012,6.20051429176591e-09,"2","CAPG"
"DNMT3A",2.4383479534297e-13,0.522075443226917,0.138,0.093,6.22363931633397e-09,"2","DNMT3A"
"MAPRE3",2.52340960873026e-13,1.56278382391579,0.025,0.009,6.44075068532313e-09,"2","MAPRE3"
"NSMCE1",2.60251100658109e-13,0.527595575427781,0.176,0.127,6.64264909319758e-09,"2","NSMCE1"
"KLRK1-AS1",2.94066278987194e-13,0.487173010159711,0.206,0.154,7.50574770486913e-09,"2","KLRK1-AS1"
"ZNF665",2.96450814867192e-13,1.44029204288939,0.028,0.011,7.5666105986702e-09,"2","ZNF665"
"HKDC1",3.13987128341843e-13,2.03630594230319,0.014,0.004,8.01420746379719e-09,"2","HKDC1"
"RGMB",3.51112948332623e-13,1.55775610078296,0.021,0.007,8.96180689324188e-09,"2","RGMB"
"SCRN1",3.58227669413696e-13,1.76552331342823,0.018,0.006,9.14340303411517e-09,"2","SCRN1"
"SLC25A36",3.62086444917163e-13,0.446033868695229,0.245,0.19,9.24189442006567e-09,"2","SLC25A36"
"CCNL11",3.84988469587432e-13,0.252653965636804,0.555,0.495,9.82644569774961e-09,"2","CCNL1"
"BCAS21",4.16839771254401e-13,0.396346683175389,0.278,0.219,1.06394183214973e-08,"2","BCAS2"
"PCBP1",4.22673789230397e-13,0.257342709475318,0.571,0.513,1.07883257963166e-08,"2","PCBP1"
"SLC12A7",4.3304757802101e-13,0.830246190391706,0.067,0.037,1.10531063814083e-08,"2","SLC12A7"
"TUBA1A",4.34464047207908e-13,0.465405255898669,0.336,0.279,1.10892603409347e-08,"2","TUBA1A"
"ZBED3",4.43702346422407e-13,1.26970440554749,0.028,0.011,1.13250586900855e-08,"2","ZBED3"
"DOCK7",4.86165943282483e-13,0.895486988437041,0.059,0.032,1.24088995363421e-08,"2","DOCK7"
"CITED2",4.92748765474663e-13,0.529909797721131,0.258,0.204,1.25769194899753e-08,"2","CITED2"
"GOLIM41",5.12318847971821e-13,0.907895477441553,0.059,0.032,1.30764262756328e-08,"2","GOLIM4"
"LINC01684",5.14361965088928e-13,0.835409776089521,0.05,0.026,1.31285747969298e-08,"2","LINC01684"
"CUL3",5.57672029533106e-13,0.337468114099969,0.418,0.36,1.4234020881803e-08,"2","CUL3"
"EPAS1",5.59853719998061e-13,1.71279135836222,0.016,0.005,1.42897063492305e-08,"2","EPAS1"
"TPP2",5.77588163749321e-13,0.291851260968728,0.421,0.359,1.47423602915377e-08,"2","TPP2"
"TESPA1",5.91667480976474e-13,0.350174759874754,0.253,0.194,1.51017207844435e-08,"2","TESPA1"
"FOXN2",6.07301816692696e-13,0.433999307747937,0.252,0.195,1.55007715692644e-08,"2","FOXN2"
"AFF3",6.58852391121866e-13,0.33803425057521,0.088,0.053,1.68165484309945e-08,"2","AFF3"
"ZBED4",6.66530191939928e-13,0.617142800256869,0.101,0.064,1.70125166190747e-08,"2","ZBED4"
"EEF1G",7.41324897134179e-13,0.118349712651763,0.848,0.817,1.89215766744528e-08,"2","EEF1G"
"ZBTB25",8.1848796853188e-13,0.444372167290358,0.203,0.151,2.08910869088077e-08,"2","ZBTB25"
"LRRC8D",9.09509883622254e-13,0.628174105448739,0.129,0.088,2.32143302695744e-08,"2","LRRC8D"
"TMC8",9.86136929882608e-13,0.271960964882373,0.437,0.375,2.51701589983237e-08,"2","TMC8"
"CASP8AP2",1.07159439047882e-12,0.528233882950013,0.163,0.117,2.73513752225815e-08,"2","CASP8AP2"
"ZNF542P",1.08999080094795e-12,1.32359771744552,0.028,0.011,2.78209252033954e-08,"2","ZNF542P"
"SLC17A9",1.10444777095134e-12,1.22411912631761,0.031,0.013,2.8189924905762e-08,"2","SLC17A9"
"MROH1",1.12915578348976e-12,0.89755614980379,0.065,0.037,2.88205722177927e-08,"2","MROH1"
"RGS10",1.1423349347766e-12,0.32629405761976,0.303,0.242,2.91569568752379e-08,"2","RGS10"
"IL6R",1.20133628247855e-12,1.03071282291825,0.042,0.021,3.06629072739825e-08,"2","IL6R"
"HIPK2",1.42878812339779e-12,0.482956219718406,0.211,0.159,3.64683880616051e-08,"2","HIPK2"
"PPP2R5C1",1.47009137366099e-12,0.186952955873379,0.776,0.747,3.7522612221323e-08,"2","PPP2R5C"
"LINC00426",1.51346213455649e-12,0.791800103069927,0.074,0.044,3.86296075224197e-08,"2","LINC00426"
"UBASH3A1",1.54991761400619e-12,0.500591869901871,0.144,0.1,3.95600971798939e-08,"2","UBASH3A"
"SFXN1",1.55417694328418e-12,0.396849474353451,0.294,0.235,3.96688123003853e-08,"2","SFXN1"
"SLC5A2",1.58408579615515e-12,2.46138859908553,0.01,0.002,4.0432205861064e-08,"2","SLC5A2"
"FBXL8",1.60878251766468e-12,0.88292715085867,0.048,0.025,4.10625649808732e-08,"2","FBXL8"
"CKAP4",1.63853396940965e-12,1.01381495406907,0.042,0.021,4.18219410352118e-08,"2","CKAP4"
"TRDV11",1.65696794656033e-12,0.20478497221057,0.813,0.784,4.22924498680059e-08,"2","TRDV1"
"PABPC4-AS1",1.71736195250853e-12,1.16184908026256,0.027,0.011,4.38339464758277e-08,"2","PABPC4-AS1"
"FHL1",1.76975379643592e-12,1.3623759691994,0.029,0.012,4.51711959002304e-08,"2","FHL1"
"GALE",1.87316469237268e-12,1.30154047005149,0.031,0.014,4.78106556081202e-08,"2","GALE"
"PGM2L1",1.89536452431196e-12,0.879815149796875,0.071,0.041,4.83772841185384e-08,"2","PGM2L1"
"EPB41",2.15321072774866e-12,0.234464839328591,0.618,0.567,5.49585506150567e-08,"2","EPB41"
"HHEX",2.27342932013822e-12,1.59230913449323,0.021,0.008,5.8027009967208e-08,"2","HHEX"
"SEPTIN1",2.32837661363838e-12,0.250325223172503,0.496,0.433,5.94294846865059e-08,"2","SEPTIN1"
"IL12RB21",2.36382878921716e-12,1.25641047222922,0.023,0.009,6.03343660159788e-08,"2","IL12RB2"
"ACVR1",2.40942577664083e-12,0.864691373802726,0.06,0.033,6.14981835229805e-08,"2","ACVR1"
"MAP9",2.48598373279765e-12,0.810004231823703,0.064,0.036,6.34522487959273e-08,"2","MAP9"
"NLRP6",2.62939325846101e-12,1.3895109281648,0.024,0.009,6.71126335289589e-08,"2","NLRP6"
"NMT2",2.67735659476269e-12,0.62833016584813,0.131,0.09,6.83368497247229e-08,"2","NMT2"
"AKAP17A",2.69913754407584e-12,0.41114802552752,0.221,0.168,6.88927866749917e-08,"2","AKAP17A"
"GPC6",3.00332081763364e-12,1.26838389770777,0.018,0.006,7.6656760549281e-08,"2","GPC6"
"DAPP1",3.07494324441904e-12,1.31454019821094,0.03,0.013,7.84848513705515e-08,"2","DAPP1"
